human	bakers	score
Q5EBL2	P41696	0.026218211648892535
Q5EBL2	P41696	0.025840853158326498
Q5EBL2	P41696	0.02564397046759639
Q5EBL2	P41696	0.024708777686628384
Q5EBL2	P41696	0.02464315012305168
Q5EBL2	P41696	0.024068908941755535
Q5EBL2	P41696	0.022559474979491387
Q08ER8	P41696	0.029893355209187858
Q08ER8	P41696	0.029138638228055784
Q08ER8	P41696	0.028761279737489747
Q08ER8	P41696	0.028761279737489747
Q08ER8	P41696	0.02836751435602953
Q08ER8	P41696	0.028318293683347005
Q08ER8	P41696	0.0282526661197703
Q08ER8	P41696	0.027612797374897458
Q08ER8	P41696	0.027169811320754716
Q08ER8	P41696	0.026661197703035273
Q08ER8	P41696	0.02900738310090238
Q08ER8	P41696	0.0282526661197703
Q08ER8	P41696	0.027875307629204267
Q08ER8	P41696	0.027875307629204267
Q08ER8	P41696	0.027481542247744052
Q08ER8	P41696	0.027432321575061525
Q08ER8	P41696	0.027366694011484824
Q08ER8	P41696	0.026726825266611978
Q08ER8	P41696	0.026283839212469236
Q08ER8	P41696	0.0257752255947498
Q08ER8	P41696	0.02863002461033634
Q08ER8	P41696	0.027875307629204264
Q08ER8	P41696	0.027497949138638227
Q08ER8	P41696	0.027497949138638227
Q08ER8	P41696	0.02710418375717801
Q08ER8	P41696	0.027054963084495485
Q08ER8	P41696	0.026989335520918787
Q08ER8	P41696	0.026349466776045938
Q08ER8	P41696	0.025906480721903196
Q08ER8	P41696	0.02539786710418376
Q08ER8	P41696	0.02863002461033634
Q08ER8	P41696	0.027875307629204264
Q08ER8	P41696	0.027497949138638227
Q08ER8	P41696	0.027497949138638227
Q08ER8	P41696	0.02710418375717801
Q08ER8	P41696	0.027054963084495485
Q08ER8	P41696	0.026989335520918787
Q08ER8	P41696	0.026349466776045938
Q08ER8	P41696	0.025906480721903196
Q08ER8	P41696	0.02539786710418376
Q08ER8	P41696	0.02830188679245283
Q08ER8	P41696	0.02754716981132075
Q08ER8	P41696	0.027169811320754716
Q08ER8	P41696	0.027169811320754716
Q08ER8	P41696	0.0267760459392945
Q08ER8	P41696	0.026726825266611975
Q08ER8	P41696	0.026661197703035273
Q08ER8	P41696	0.026021328958162428
Q08ER8	P41696	0.025578342904019686
Q08ER8	P41696	0.025069729286300246
Q08ER8	P41696	0.0282526661197703
Q08ER8	P41696	0.027497949138638227
Q08ER8	P41696	0.027120590648072193
Q08ER8	P41696	0.027120590648072193
Q08ER8	P41696	0.026726825266611975
Q08ER8	P41696	0.026677604593929448
Q08ER8	P41696	0.026611977030352747
Q08ER8	P41696	0.025972108285479904
Q08ER8	P41696	0.02552912223133716
Q08ER8	P41696	0.02502050861361772
Q08ER8	P41696	0.0281214109926169
Q08ER8	P41696	0.027366694011484824
Q08ER8	P41696	0.026989335520918787
Q08ER8	P41696	0.026989335520918787
Q08ER8	P41696	0.026595570139458572
Q08ER8	P41696	0.02654634946677605
Q08ER8	P41696	0.026480721903199344
Q08ER8	P41696	0.025840853158326498
Q08ER8	P41696	0.02539786710418376
Q08ER8	P41696	0.024889253486464313
Q08ER8	P41696	0.027547169811320757
Q08ER8	P41696	0.02679245283018868
Q08ER8	P41696	0.026415094339622643
Q08ER8	P41696	0.026415094339622643
Q08ER8	P41696	0.026021328958162428
Q08ER8	P41696	0.025972108285479904
Q08ER8	P41696	0.0259064807219032
Q08ER8	P41696	0.025266611977030354
Q08ER8	P41696	0.024823625922887615
Q08ER8	P41696	0.02431501230516817
Q08ER8	P41696	0.027038556193601314
Q08ER8	P41696	0.026283839212469236
Q08ER8	P41696	0.0259064807219032
Q08ER8	P41696	0.0259064807219032
Q08ER8	P41696	0.025512715340442985
Q08ER8	P41696	0.025463494667760458
Q08ER8	P41696	0.02539786710418376
Q08ER8	P41696	0.02475799835931091
Q08ER8	P41696	0.02431501230516817
Q08ER8	P41696	0.023806398687448733
Q9H7X3	P41696	0.029384741591468422
Q9H7X3	P41696	0.02800656275635767
Q9H7X3	P41696	0.027629204265791633
Q9H7X3	P41696	0.02756357670221493
Q9H7X3	P41696	0.027366694011484824
Q9H7X3	P41696	0.026989335520918787
Q9H7X3	P41696	0.026037735849056602
Q9H7X3	P41696	0.027793273174733388
Q9H7X3	P41696	0.026415094339622643
Q9H7X3	P41696	0.026037735849056602
Q9H7X3	P41696	0.025972108285479904
Q9H7X3	P41696	0.0257752255947498
Q9H7X3	P41696	0.02539786710418376
Q9H7X3	P41696	0.024446267432321575
Q9H7X3	P41696	0.027481542247744052
Q9H7X3	P41696	0.026103363412633303
Q9H7X3	P41696	0.02572600492206727
Q9H7X3	P41696	0.02566037735849056
Q9H7X3	P41696	0.025463494667760458
Q9H7X3	P41696	0.025086136177194417
Q9H7X3	P41696	0.02413453650533224
Q9H7X3	P41696	0.027350287120590646
Q9H7X3	P41696	0.025972108285479904
Q9H7X3	P41696	0.025594749794913864
Q9H7X3	P41696	0.02552912223133716
Q9H7X3	P41696	0.025332239540607055
Q9H7X3	P41696	0.024954881050041015
Q9H7X3	P41696	0.024003281378178837
Q9H7X3	P41696	0.02716981132075472
Q9H7X3	P41696	0.025791632485643968
Q9H7X3	P41696	0.025414273995077934
Q9H7X3	P41696	0.02534864643150123
Q9H7X3	P41696	0.025151763740771126
Q9H7X3	P41696	0.024774405250205085
Q9H7X3	P41696	0.023822805578342904
Q9H7X3	P41696	0.026907301066447908
Q9H7X3	P41696	0.02552912223133716
Q9H7X3	P41696	0.025151763740771126
Q9H7X3	P41696	0.025086136177194417
Q9H7X3	P41696	0.024889253486464313
Q9H7X3	P41696	0.024511894995898273
Q9H7X3	P41696	0.023560295324036095
Q9H7X3	P41696	0.025972108285479904
Q9H7X3	P41696	0.024593929450369152
Q9H7X3	P41696	0.024216570959803115
Q9H7X3	P41696	0.024150943396226414
Q9H7X3	P41696	0.02395406070549631
Q9H7X3	P41696	0.02357670221493027
Q9H7X3	P41696	0.022625102543068085
Q8IWY8	P41696	0.0303363412633306
Q8IWY8	P41696	0.029893355209187858
Q8IWY8	P41696	0.029647251845775224
Q8IWY8	P41696	0.026726825266611978
Q8IWY8	P41696	0.029893355209187858
Q8IWY8	P41696	0.02945036915504512
Q8IWY8	P41696	0.029204265791632485
Q8IWY8	P41696	0.026283839212469236
Q8IWY8	P41696	0.029630844954881053
Q8IWY8	P41696	0.02918785890073831
Q8IWY8	P41696	0.028941755537325677
Q8IWY8	P41696	0.02602132895816243
Q8IWY8	P41696	0.02685808039376538
Q8IWY8	P41696	0.026415094339622643
Q8IWY8	P41696	0.02616899097621001
Q8IWY8	P41696	0.02324856439704676
Q16587	P41696	0.030024610336341264
Q16587	P41696	0.02945036915504512
Q16587	P41696	0.029384741591468415
Q16587	P41696	0.02863002461033634
Q16587	P41696	0.028498769483182935
Q16587	P41696	0.028498769483182935
Q16587	P41696	0.02774405250205086
Q16587	P41696	0.02754716981132075
Q16587	P41696	0.02730106644790812
Q16587	P41696	0.025972108285479904
Q16587	P41696	0.029384741591468422
Q16587	P41696	0.028810500410172277
Q16587	P41696	0.02874487284659557
Q16587	P41696	0.0279901558654635
Q16587	P41696	0.027858900738310093
Q16587	P41696	0.027858900738310093
Q16587	P41696	0.02710418375717801
Q16587	P41696	0.026907301066447908
Q16587	P41696	0.026661197703035273
Q16587	P41696	0.025332239540607055
Q16587	P41696	0.029384741591468422
Q16587	P41696	0.028810500410172277
Q16587	P41696	0.02874487284659557
Q16587	P41696	0.0279901558654635
Q16587	P41696	0.027858900738310093
Q16587	P41696	0.027858900738310093
Q16587	P41696	0.02710418375717801
Q16587	P41696	0.026907301066447908
Q16587	P41696	0.026661197703035273
Q16587	P41696	0.025332239540607055
Q16587	P41696	0.028564397046759643
Q16587	P41696	0.0279901558654635
Q16587	P41696	0.02792452830188679
Q16587	P41696	0.02716981132075472
Q16587	P41696	0.027038556193601314
Q16587	P41696	0.027038556193601314
Q16587	P41696	0.026283839212469236
Q16587	P41696	0.02608695652173913
Q16587	P41696	0.025840853158326498
Q16587	P41696	0.02451189499589828
Q16587	P41696	0.028433141919606237
Q16587	P41696	0.027858900738310093
Q16587	P41696	0.027793273174733384
Q16587	P41696	0.027038556193601314
Q16587	P41696	0.026907301066447908
Q16587	P41696	0.026907301066447908
Q16587	P41696	0.02615258408531583
Q16587	P41696	0.025955701394585723
Q16587	P41696	0.025709598031173092
Q16587	P41696	0.02438063986874487
Q16587	P41696	0.027678424938474156
Q16587	P41696	0.02710418375717801
Q16587	P41696	0.027038556193601314
Q16587	P41696	0.026283839212469236
Q16587	P41696	0.026152584085315834
Q16587	P41696	0.026152584085315834
Q16587	P41696	0.02539786710418376
Q16587	P41696	0.02520098441345365
Q16587	P41696	0.024954881050041015
Q16587	P41696	0.023625922887612796
Q16587	P41696	0.02749794913863823
Q16587	P41696	0.02692370795734209
Q16587	P41696	0.02685808039376538
Q16587	P41696	0.02610336341263331
Q16587	P41696	0.025972108285479904
Q16587	P41696	0.025972108285479904
Q16587	P41696	0.025217391304347823
Q16587	P41696	0.02502050861361772
Q16587	P41696	0.024774405250205085
Q16587	P41696	0.023445447087776867
Q16587	P41696	0.027235438884331418
Q16587	P41696	0.026661197703035273
Q16587	P41696	0.026595570139458572
Q16587	P41696	0.025840853158326498
Q16587	P41696	0.025709598031173092
Q16587	P41696	0.025709598031173092
Q16587	P41696	0.024954881050041015
Q16587	P41696	0.024757998359310907
Q16587	P41696	0.024511894995898273
Q16587	P41696	0.023182936833470058
Q16587	P41696	0.026300246103363414
Q16587	P41696	0.02572600492206727
Q16587	P41696	0.02566037735849056
Q16587	P41696	0.02490566037735849
Q16587	P41696	0.024774405250205085
Q16587	P41696	0.024774405250205085
Q16587	P41696	0.024019688269073008
Q16587	P41696	0.023822805578342904
Q16587	P41696	0.02357670221493027
Q16587	P41696	0.02224774405250205
Q16587	P41696	0.026037735849056602
Q16587	P41696	0.025463494667760458
Q16587	P41696	0.02539786710418376
Q16587	P41696	0.02464315012305168
Q16587	P41696	0.02451189499589828
Q16587	P41696	0.02451189499589828
Q16587	P41696	0.023757178014766202
Q16587	P41696	0.023560295324036095
Q16587	P41696	0.02331419196062346
Q16587	P41696	0.021985233798195242
Q9NZL3	P41696	0.03007383100902379
Q9NZL3	P41696	0.029696472518457754
Q9NZL3	P41696	0.02945036915504512
Q9NZL3	P41696	0.029204265791632485
Q9NZL3	P41696	0.028121410992616894
Q9NZL3	P41696	0.027875307629204264
Q9NZL3	P41696	0.027366694011484824
Q9NZL3	P41696	0.027366694011484824
Q9NZL3	P41696	0.026923707957342082
Q9NZL3	P41696	0.02679245283018868
Q9NZL3	P41696	0.02616899097621001
Q9NZL3	P41696	0.029762100082034455
Q9NZL3	P41696	0.029384741591468422
Q9NZL3	P41696	0.029138638228055787
Q9NZL3	P41696	0.028892534864643153
Q9NZL3	P41696	0.027809680065627562
Q9NZL3	P41696	0.02756357670221493
Q9NZL3	P41696	0.02705496308449549
Q9NZL3	P41696	0.02705496308449549
Q9NZL3	P41696	0.026611977030352747
Q9NZL3	P41696	0.026480721903199344
Q9NZL3	P41696	0.025857260049220676
Q9NZL3	P41696	0.02936833470057424
Q9NZL3	P41696	0.0289909762100082
Q9NZL3	P41696	0.02874487284659557
Q9NZL3	P41696	0.028498769483182935
Q9NZL3	P41696	0.02741591468416735
Q9NZL3	P41696	0.027169811320754716
Q9NZL3	P41696	0.026661197703035273
Q9NZL3	P41696	0.026661197703035273
Q9NZL3	P41696	0.026218211648892535
Q9NZL3	P41696	0.02608695652173913
Q9NZL3	P41696	0.025463494667760458
Q9NZL3	P41696	0.02918785890073831
Q9NZL3	P41696	0.028810500410172277
Q9NZL3	P41696	0.028564397046759643
Q9NZL3	P41696	0.02831829368334701
Q9NZL3	P41696	0.027235438884331418
Q9NZL3	P41696	0.026989335520918787
Q9NZL3	P41696	0.026480721903199344
Q9NZL3	P41696	0.026480721903199344
Q9NZL3	P41696	0.026037735849056602
Q9NZL3	P41696	0.0259064807219032
Q9NZL3	P41696	0.02528301886792453
Q9NZL3	P41696	0.028170631665299425
Q9NZL3	P41696	0.027793273174733388
Q9NZL3	P41696	0.027547169811320757
Q9NZL3	P41696	0.027301066447908123
Q9NZL3	P41696	0.026218211648892535
Q9NZL3	P41696	0.025972108285479904
Q9NZL3	P41696	0.025463494667760458
Q9NZL3	P41696	0.025463494667760458
Q9NZL3	P41696	0.02502050861361772
Q9NZL3	P41696	0.024889253486464313
Q9NZL3	P41696	0.024265791632485646
Q9NZL3	P41696	0.027858900738310093
Q9NZL3	P41696	0.027481542247744052
Q9NZL3	P41696	0.027235438884331418
Q9NZL3	P41696	0.026989335520918787
Q9NZL3	P41696	0.025906480721903196
Q9NZL3	P41696	0.02566037735849056
Q9NZL3	P41696	0.025151763740771126
Q9NZL3	P41696	0.025151763740771126
Q9NZL3	P41696	0.024708777686628384
Q9NZL3	P41696	0.02457752255947498
Q9NZL3	P41696	0.02395406070549631
Q9NZL3	P41696	0.027284659557013948
Q9NZL3	P41696	0.026907301066447908
Q9NZL3	P41696	0.026661197703035273
Q9NZL3	P41696	0.026415094339622643
Q9NZL3	P41696	0.02533223954060705
Q9NZL3	P41696	0.025086136177194417
Q9NZL3	P41696	0.02457752255947498
Q9NZL3	P41696	0.02457752255947498
Q9NZL3	P41696	0.02413453650533224
Q9NZL3	P41696	0.024003281378178837
Q9NZL3	P41696	0.023379819524200166
Q9NZL3	P41696	0.026972928630024613
Q9NZL3	P41696	0.026595570139458576
Q9NZL3	P41696	0.026349466776045945
Q9NZL3	P41696	0.02610336341263331
Q9NZL3	P41696	0.02502050861361772
Q9NZL3	P41696	0.024774405250205085
Q9NZL3	P41696	0.024265791632485646
Q9NZL3	P41696	0.024265791632485646
Q9NZL3	P41696	0.023822805578342904
Q9NZL3	P41696	0.0236915504511895
Q9NZL3	P41696	0.023068088597210833
Q9NZL3	P41696	0.0267760459392945
Q9NZL3	P41696	0.026398687448728468
Q9NZL3	P41696	0.026152584085315834
Q9NZL3	P41696	0.0259064807219032
Q9NZL3	P41696	0.024823625922887615
Q9NZL3	P41696	0.02457752255947498
Q9NZL3	P41696	0.024068908941755535
Q9NZL3	P41696	0.024068908941755535
Q9NZL3	P41696	0.023625922887612796
Q9NZL3	P41696	0.02349466776045939
Q9NZL3	P41696	0.022871205906480722
Q9NZL3	P41696	0.026726825266611978
Q9NZL3	P41696	0.026349466776045945
Q9NZL3	P41696	0.02610336341263331
Q9NZL3	P41696	0.025857260049220676
Q9NZL3	P41696	0.024774405250205085
Q9NZL3	P41696	0.024528301886792454
Q9NZL3	P41696	0.02401968826907301
Q9NZL3	P41696	0.02401968826907301
Q9NZL3	P41696	0.02357670221493027
Q9NZL3	P41696	0.023445447087776867
Q9NZL3	P41696	0.0228219852337982
Q9NZL3	P41696	0.02608695652173913
Q9NZL3	P41696	0.025709598031173092
Q9NZL3	P41696	0.025463494667760458
Q9NZL3	P41696	0.025217391304347823
Q9NZL3	P41696	0.02413453650533224
Q9NZL3	P41696	0.023888433141919605
Q9NZL3	P41696	0.023379819524200166
Q9NZL3	P41696	0.023379819524200166
Q9NZL3	P41696	0.022936833470057427
Q9NZL3	P41696	0.02280557834290402
Q9NZL3	P41696	0.022182116488925346
Q8IYN0	P41696	0.029696472518457754
Q8IYN0	P41696	0.029565217391304344
Q8IYN0	P41696	0.029565217391304344
Q8IYN0	P41696	0.02900738310090238
Q8IYN0	P41696	0.028498769483182935
Q8IYN0	P41696	0.028187038556193603
Q8IYN0	P41696	0.027858900738310093
Q8IYN0	P41696	0.02679245283018868
Q8IYN0	P41696	0.02945036915504512
Q8IYN0	P41696	0.029319114027891714
Q8IYN0	P41696	0.029319114027891714
Q8IYN0	P41696	0.028761279737489747
Q8IYN0	P41696	0.0282526661197703
Q8IYN0	P41696	0.02794093519278097
Q8IYN0	P41696	0.027612797374897458
Q8IYN0	P41696	0.02654634946677605
Q8IYN0	P41696	0.029384741591468415
Q8IYN0	P41696	0.029253486464315016
Q8IYN0	P41696	0.029253486464315016
Q8IYN0	P41696	0.02869565217391304
Q8IYN0	P41696	0.028187038556193603
Q8IYN0	P41696	0.027875307629204264
Q8IYN0	P41696	0.02754716981132075
Q8IYN0	P41696	0.02648072190319934
Q8IYN0	P41696	0.02874487284659557
Q8IYN0	P41696	0.028613617719442166
Q8IYN0	P41696	0.028613617719442166
Q8IYN0	P41696	0.028055783429040197
Q8IYN0	P41696	0.027547169811320757
Q8IYN0	P41696	0.027235438884331418
Q8IYN0	P41696	0.026907301066447908
Q8IYN0	P41696	0.025840853158326498
Q8IYN0	P41696	0.028367514356029532
Q8IYN0	P41696	0.028236259228876133
Q8IYN0	P41696	0.028236259228876133
Q8IYN0	P41696	0.027678424938474156
Q8IYN0	P41696	0.02716981132075472
Q8IYN0	P41696	0.02685808039376538
Q8IYN0	P41696	0.026529942575881867
Q8IYN0	P41696	0.025463494667760458
Q8IYN0	P41696	0.028236259228876126
Q8IYN0	P41696	0.028105004101722727
Q8IYN0	P41696	0.028105004101722727
Q8IYN0	P41696	0.02754716981132075
Q8IYN0	P41696	0.027038556193601314
Q8IYN0	P41696	0.026726825266611975
Q8IYN0	P41696	0.02639868744872846
Q8IYN0	P41696	0.02533223954060705
Q8IYN0	P41696	0.028055783429040197
Q8IYN0	P41696	0.02792452830188679
Q8IYN0	P41696	0.02792452830188679
Q8IYN0	P41696	0.027366694011484824
Q8IYN0	P41696	0.02685808039376538
Q8IYN0	P41696	0.02654634946677605
Q8IYN0	P41696	0.026218211648892535
Q8IYN0	P41696	0.025151763740771126
Q8IYN0	P41696	0.027809680065627562
Q8IYN0	P41696	0.027678424938474156
Q8IYN0	P41696	0.027678424938474156
Q8IYN0	P41696	0.027120590648072193
Q8IYN0	P41696	0.026611977030352747
Q8IYN0	P41696	0.026300246103363414
Q8IYN0	P41696	0.025972108285479904
Q8IYN0	P41696	0.02490566037735849
Q8IYN0	P41696	0.026661197703035273
Q8IYN0	P41696	0.026529942575881867
Q8IYN0	P41696	0.026529942575881867
Q8IYN0	P41696	0.025972108285479904
Q8IYN0	P41696	0.025463494667760458
Q8IYN0	P41696	0.025151763740771126
Q8IYN0	P41696	0.024823625922887615
Q8IYN0	P41696	0.023757178014766202
P17097	P41696	0.030024610336341264
P17097	P41696	0.029696472518457754
P17097	P41696	0.02945036915504512
P17097	P41696	0.02907301066447908
P17097	P41696	0.028941755537325673
P17097	P41696	0.028121410992616894
P17097	P41696	0.027497949138638227
P17097	P41696	0.029581624282198526
P17097	P41696	0.029253486464315016
P17097	P41696	0.02900738310090238
P17097	P41696	0.02863002461033634
P17097	P41696	0.028498769483182935
P17097	P41696	0.027678424938474156
P17097	P41696	0.027054963084495485
P17097	P41696	0.029384741591468422
P17097	P41696	0.029056603773584908
P17097	P41696	0.028810500410172277
P17097	P41696	0.028433141919606237
P17097	P41696	0.02830188679245283
P17097	P41696	0.027481542247744052
P17097	P41696	0.02685808039376538
P17097	P41696	0.02900738310090238
P17097	P41696	0.02867924528301887
P17097	P41696	0.028433141919606237
P17097	P41696	0.028055783429040197
P17097	P41696	0.02792452830188679
P17097	P41696	0.02710418375717801
P17097	P41696	0.02648072190319934
P17097	P41696	0.028941755537325677
P17097	P41696	0.028613617719442166
P17097	P41696	0.028367514356029532
P17097	P41696	0.0279901558654635
P17097	P41696	0.027858900738310093
P17097	P41696	0.027038556193601314
P17097	P41696	0.026415094339622643
P17097	P41696	0.0281214109926169
P17097	P41696	0.027793273174733388
P17097	P41696	0.027547169811320757
P17097	P41696	0.02716981132075472
P17097	P41696	0.027038556193601314
P17097	P41696	0.026218211648892535
P17097	P41696	0.025594749794913864
P17097	P41696	0.02749794913863823
P17097	P41696	0.02716981132075472
P17097	P41696	0.02692370795734209
P17097	P41696	0.02654634946677605
P17097	P41696	0.026415094339622643
P17097	P41696	0.025594749794913864
P17097	P41696	0.024971287940935193
P52742	P41696	0.03007383100902379
P52742	P41696	0.029893355209187858
P52742	P41696	0.029893355209187858
P52742	P41696	0.029762100082034452
P52742	P41696	0.029647251845775224
P52742	P41696	0.029384741591468415
P52742	P41696	0.029204265791632485
P52742	P41696	0.029204265791632485
P52742	P41696	0.028941755537325673
P52742	P41696	0.02863002461033634
P52742	P41696	0.027809680065627562
P52742	P41696	0.027366694011484824
P52742	P41696	0.027054963084495485
P52742	P41696	0.02566037735849056
P52742	P41696	0.02981132075471698
P52742	P41696	0.029630844954881053
P52742	P41696	0.029630844954881053
P52742	P41696	0.029499589827727647
P52742	P41696	0.029384741591468422
P52742	P41696	0.02912223133716161
P52742	P41696	0.028941755537325677
P52742	P41696	0.028941755537325677
P52742	P41696	0.02867924528301887
P52742	P41696	0.028367514356029532
P52742	P41696	0.027547169811320757
P52742	P41696	0.02710418375717801
P52742	P41696	0.02679245283018868
P52742	P41696	0.02539786710418376
P52742	P41696	0.029762100082034455
P52742	P41696	0.029581624282198526
P52742	P41696	0.029581624282198526
P52742	P41696	0.02945036915504512
P52742	P41696	0.02933552091878589
P52742	P41696	0.02907301066447908
P52742	P41696	0.028892534864643153
P52742	P41696	0.028892534864643153
P52742	P41696	0.02863002461033634
P52742	P41696	0.02831829368334701
P52742	P41696	0.02749794913863823
P52742	P41696	0.02705496308449549
P52742	P41696	0.026743232157506153
P52742	P41696	0.02534864643150123
P52742	P41696	0.029565217391304344
P52742	P41696	0.029384741591468422
P52742	P41696	0.029384741591468422
P52742	P41696	0.029253486464315016
P52742	P41696	0.029138638228055787
P52742	P41696	0.028876127973748975
P52742	P41696	0.028695652173913046
P52742	P41696	0.028695652173913046
P52742	P41696	0.028433141919606237
P52742	P41696	0.0281214109926169
P52742	P41696	0.027301066447908123
P52742	P41696	0.02685808039376538
P52742	P41696	0.02654634946677605
P52742	P41696	0.025151763740771126
P52742	P41696	0.028547990155865465
P52742	P41696	0.028367514356029532
P52742	P41696	0.028367514356029532
P52742	P41696	0.028236259228876126
P52742	P41696	0.0281214109926169
P52742	P41696	0.027858900738310093
P52742	P41696	0.027678424938474156
P52742	P41696	0.027678424938474156
P52742	P41696	0.02741591468416735
P52742	P41696	0.02710418375717801
P52742	P41696	0.026283839212469236
P52742	P41696	0.025840853158326498
P52742	P41696	0.02552912223133716
P52742	P41696	0.02413453650533224
P52742	P41696	0.02848236259228876
P52742	P41696	0.02830188679245283
P52742	P41696	0.02830188679245283
P52742	P41696	0.028170631665299425
P52742	P41696	0.028055783429040197
P52742	P41696	0.027793273174733384
P52742	P41696	0.027612797374897458
P52742	P41696	0.027612797374897458
P52742	P41696	0.027350287120590646
P52742	P41696	0.027038556193601314
P52742	P41696	0.026218211648892535
P52742	P41696	0.025775225594749793
P52742	P41696	0.025463494667760458
P52742	P41696	0.024068908941755535
P52742	P41696	0.02848236259228876
P52742	P41696	0.02830188679245283
P52742	P41696	0.02830188679245283
P52742	P41696	0.028170631665299425
P52742	P41696	0.028055783429040197
P52742	P41696	0.027793273174733384
P52742	P41696	0.027612797374897458
P52742	P41696	0.027612797374897458
P52742	P41696	0.027350287120590646
P52742	P41696	0.027038556193601314
P52742	P41696	0.026218211648892535
P52742	P41696	0.025775225594749793
P52742	P41696	0.025463494667760458
P52742	P41696	0.024068908941755535
P52742	P41696	0.028236259228876126
P52742	P41696	0.028055783429040197
P52742	P41696	0.028055783429040197
P52742	P41696	0.02792452830188679
P52742	P41696	0.027809680065627562
P52742	P41696	0.02754716981132075
P52742	P41696	0.027366694011484824
P52742	P41696	0.027366694011484824
P52742	P41696	0.02710418375717801
P52742	P41696	0.02679245283018868
P52742	P41696	0.025972108285479904
P52742	P41696	0.02552912223133716
P52742	P41696	0.025217391304347823
P52742	P41696	0.023822805578342904
P52742	P41696	0.027990155865463495
P52742	P41696	0.027809680065627562
P52742	P41696	0.027809680065627562
P52742	P41696	0.027678424938474156
P52742	P41696	0.02756357670221493
P52742	P41696	0.02730106644790812
P52742	P41696	0.027120590648072193
P52742	P41696	0.027120590648072193
P52742	P41696	0.02685808039376538
P52742	P41696	0.02654634946677605
P52742	P41696	0.02572600492206727
P52742	P41696	0.025283018867924528
P52742	P41696	0.024971287940935193
P52742	P41696	0.02357670221493027
P52742	P41696	0.027793273174733388
P52742	P41696	0.027612797374897458
P52742	P41696	0.027612797374897458
P52742	P41696	0.027481542247744052
P52742	P41696	0.027366694011484824
P52742	P41696	0.02710418375717801
P52742	P41696	0.02692370795734209
P52742	P41696	0.02692370795734209
P52742	P41696	0.026661197703035273
P52742	P41696	0.026349466776045945
P52742	P41696	0.025529122231337166
P52742	P41696	0.025086136177194424
P52742	P41696	0.024774405250205085
P52742	P41696	0.023379819524200166
P52742	P41696	0.02646431501230517
P52742	P41696	0.026283839212469236
P52742	P41696	0.026283839212469236
P52742	P41696	0.02615258408531583
P52742	P41696	0.026037735849056602
P52742	P41696	0.025775225594749793
P52742	P41696	0.025594749794913864
P52742	P41696	0.025594749794913864
P52742	P41696	0.02533223954060705
P52742	P41696	0.02502050861361772
P52742	P41696	0.02420016406890894
P52742	P41696	0.023757178014766202
P52742	P41696	0.023445447087776863
P52742	P41696	0.02205086136177194
P52742	P41696	0.02646431501230517
P52742	P41696	0.026283839212469236
P52742	P41696	0.026283839212469236
P52742	P41696	0.02615258408531583
P52742	P41696	0.026037735849056602
P52742	P41696	0.025775225594749793
P52742	P41696	0.025594749794913864
P52742	P41696	0.025594749794913864
P52742	P41696	0.02533223954060705
P52742	P41696	0.02502050861361772
P52742	P41696	0.02420016406890894
P52742	P41696	0.023757178014766202
P52742	P41696	0.023445447087776863
P52742	P41696	0.02205086136177194
P52742	P41696	0.02608695652173913
P52742	P41696	0.0259064807219032
P52742	P41696	0.0259064807219032
P52742	P41696	0.025775225594749793
P52742	P41696	0.02566037735849057
P52742	P41696	0.02539786710418376
P52742	P41696	0.025217391304347823
P52742	P41696	0.025217391304347823
P52742	P41696	0.024954881050041015
P52742	P41696	0.02464315012305168
P52742	P41696	0.023822805578342904
P52742	P41696	0.023379819524200166
P52742	P41696	0.023068088597210826
P52742	P41696	0.021673502871205907
Q99684	P41696	0.029630844954881053
Q99684	P41696	0.029433962264150945
Q99684	P41696	0.027727645611156686
Q99684	P41696	0.02679245283018868
Q99684	P41696	0.029253486464315016
Q99684	P41696	0.029056603773584908
Q99684	P41696	0.027350287120590646
Q99684	P41696	0.026415094339622643
Q99684	P41696	0.027678424938474156
Q99684	P41696	0.027481542247744052
Q99684	P41696	0.025775225594749793
Q99684	P41696	0.024840032813781783
Q96NG5	P41696	0.02945036915504512
Q96NG5	P41696	0.029138638228055787
Q96NG5	P41696	0.027744052502050864
Q96NG5	P41696	0.027744052502050864
Q96NG5	P41696	0.02679245283018868
Q96NG5	P41696	0.025972108285479904
Q96NG5	P41696	0.029056603773584905
Q96NG5	P41696	0.02874487284659557
Q96NG5	P41696	0.027350287120590646
Q96NG5	P41696	0.027350287120590646
Q96NG5	P41696	0.026398687448728468
Q96NG5	P41696	0.02557834290401969
Q96NG5	P41696	0.027612797374897458
Q96NG5	P41696	0.027301066447908123
Q96NG5	P41696	0.0259064807219032
Q96NG5	P41696	0.0259064807219032
Q96NG5	P41696	0.02495488105004102
Q96NG5	P41696	0.024134536505332243
Q96NG5	P41696	0.027612797374897458
Q96NG5	P41696	0.027301066447908123
Q96NG5	P41696	0.0259064807219032
Q96NG5	P41696	0.0259064807219032
Q96NG5	P41696	0.02495488105004102
Q96NG5	P41696	0.024134536505332243
Q96NG5	P41696	0.026595570139458572
Q96NG5	P41696	0.026283839212469236
Q96NG5	P41696	0.024889253486464313
Q96NG5	P41696	0.024889253486464313
Q96NG5	P41696	0.023937653814602135
Q96NG5	P41696	0.023117309269893357
Q96NG5	P41696	0.025906480721903196
Q96NG5	P41696	0.025594749794913864
Q96NG5	P41696	0.02420016406890894
Q96NG5	P41696	0.02420016406890894
