mouse	bakers	score
Q8VEH3	P38116	0.034154351395730705
Q8VEH3	P39110	0.023382594417077178
Q8VEH3	P40994	0.03175697865353038
Q8VEH3	Q02804	0.02883415435139573
Q8VEJ1	P47122	0.02630541871921182
Q8VEJ1	Q06543	0.06371100164203612
Q8VEJ1	Q08726	0.08768472906403942
Q8VEJ9	P18759	0.03284072249589491
Q8VEJ9	P24004	0.04663382594417077
Q8VEJ9	P25694	0.053366174055829226
Q8VEJ9	P28737	0.04893267651888342
Q8VEJ9	P32794	0.048850574712643674
Q8VEJ9	P32795	0.04564860426929392
Q8VEJ9	P33297	0.05090311986863711
Q8VEJ9	P33298	0.04597701149425287
Q8VEJ9	P33299	0.04400656814449918
Q8VEJ9	P33760	0.04991789819376026
Q8VEJ9	P39925	0.039573070607553364
Q8VEJ9	P39955	0.08735632183908046
Q8VEJ9	P40327	0.04285714285714286
Q8VEJ9	P40328	0.08177339901477833
Q8VEJ9	P40340	0.053530377668308704
Q8VEJ9	P40341	0.041379310344827586
Q8VEJ9	P52917	0.17077175697865354
Q8VEJ9	P53549	0.04860426929392447
Q8VEJ9	Q01939	0.04893267651888342
Q8VEJ9	Q07844	0.045402298850574715
Q8VEK0	P25656	0.06354679802955665
Q8VEK0	P42838	0.048111658456486045
Q8VEK0	P53740	0.05927750410509031
Q8VEK6	P38806	0.028210180623973728
Q8VEK6	P50947	0.03085385878489327
Q8VEK6	Q08465	0.028637110016420362
Q8VEM8	P23500	0.02403940886699507
Q8VEM8	P23641	0.07586206896551724
Q8VEM8	P33303	0.02745484400656814
Q8VEM8	P39953	0.021510673234811165
Q8VEM8	P40035	0.09064039408866995
Q8VEM8	Q12251	0.021116584564860427
Q8VEM8	Q12289	0.020607553366174057
Q8VEM8	Q12482	0.027635467980295567
Q8VH37	P32561	0.10673234811165845
Q8VH37	P53096	0.09261083743842365
Q8VH37	P53973	0.033825944170771755
Q8VH37	Q12214	0.05648604269293925
Q8VH51	P04147	0.02257799671592775
Q8VH51	P25299	0.022134646962233172
Q8VH51	P27476	0.02699507389162561
Q8VH51	P32588	0.02688013136288998
Q8VH51	P53883	0.024220032840722498
Q8VHE6	P36022	0.20660919540229886
Q8VHH5	P35197	0.027192118226600986
Q8VHH5	P38682	0.02315270935960591
Q8VHH5	P40529	0.02991789819376026
Q8VHH5	Q04412	0.02403940886699507
Q8VHJ5	P00546	0.028472906403940887
Q8VHJ5	P05986	0.05041050903119869
Q8VHJ5	P06242	0.03333333333333333
Q8VHJ5	P06244	0.04926108374384237
Q8VHJ5	P06245	0.052873563218390804
Q8VHJ5	P06782	0.09720853858784893
Q8VHJ5	P06784	0.03316912972085386
Q8VHJ5	P08458	0.034811165845648605
Q8VHJ5	P11792	0.04548440065681445
Q8VHJ5	P12688	0.0444991789819376
Q8VHJ5	P13185	0.0748768472906404
Q8VHJ5	P13186	0.07454844006568144
Q8VHJ5	P14681	0.02605911330049261
Q8VHJ5	P15442	0.02788177339901478
Q8VHJ5	P15790	0.02510673234811166
Q8VHJ5	P16892	0.0267487684729064
Q8VHJ5	P17157	0.03316912972085386
Q8VHJ5	P18961	0.04334975369458128
Q8VHJ5	P19454	0.02935960591133005
Q8VHJ5	P21965	0.025155993431855497
Q8VHJ5	P22204	0.035139573070607555
Q8VHJ5	P22209	0.03362889983579639
Q8VHJ5	P22211	0.03431855500821018
Q8VHJ5	P22216	0.05517241379310345
Q8VHJ5	P22517	0.05303776683087028
Q8VHJ5	P23293	0.029031198686371103
Q8VHJ5	P23561	0.030673234811165847
Q8VHJ5	P24583	0.04614121510673235
Q8VHJ5	P24719	0.03330049261083744
Q8VHJ5	P25333	0.041543513957307064
Q8VHJ5	P25341	0.04252873563218391
Q8VHJ5	P25389	0.07520525451559934
Q8VHJ5	P25390	0.034811165845648605
Q8VHJ5	P27466	0.05073891625615764
Q8VHJ5	P27636	0.03727422003284072
Q8VHJ5	P28708	0.040558292282430214
Q8VHJ5	P31374	0.04499178981937603
Q8VHJ5	P32328	0.033825944170771755
Q8VHJ5	P32485	0.028587848932676522
Q8VHJ5	P32490	0.03284072249589491
Q8VHJ5	P32491	0.033497536945812804
Q8VHJ5	P32562	0.04827586206896552
Q8VHJ5	P32801	0.03080459770114943
Q8VHJ5	P32944	0.025106732348111654
Q8VHJ5	P34244	0.07454844006568144
Q8VHJ5	P36002	0.028834154351395736
Q8VHJ5	P36003	0.023087027914614124
Q8VHJ5	P36004	0.03174055829228243
Q8VHJ5	P36005	0.02788177339901478
Q8VHJ5	P38070	0.04351395730706076
Q8VHJ5	P38080	0.024860426929392446
Q8VHJ5	P38147	0.042692939244663386
Q8VHJ5	P38615	0.023448275862068966
Q8VHJ5	P38622	0.046469622331691295
Q8VHJ5	P38623	0.041379310344827586
Q8VHJ5	P38691	0.03136288998357964
Q8VHJ5	P38692	0.03711001642036125
Q8VHJ5	P38970	0.030985221674876846
Q8VHJ5	P38990	0.041707717569786536
Q8VHJ5	P38991	0.05188834154351396
Q8VHJ5	P39009	0.05188834154351396
Q8VHJ5	P39073	0.02745484400656814
Q8VHJ5	P40494	0.023464696223316914
Q8VHJ5	P41808	0.023513957307060754
Q8VHJ5	P43565	0.029893267651888336
Q8VHJ5	P43637	0.041543513957307064
Q8VHJ5	P47116	0.02528735632183908
Q8VHJ5	P48562	0.03727422003284072
Q8VHJ5	P50873	0.023448275862068966
Q8VHJ5	P53104	0.041050903119868636
Q8VHJ5	P53233	0.031165845648604272
Q8VHJ5	P53599	0.03399014778325123
Q8VHJ5	P53739	0.04334975369458128
Q8VHJ5	P53894	0.027947454844006566
Q8VHJ5	P53974	0.025238095238095237
Q8VHJ5	P54199	0.024597701149425288
Q8VHJ5	Q00772	0.024351395730706077
Q8VHJ5	Q01389	0.03973727422003284
Q8VHJ5	Q01919	0.06420361247947455
Q8VHJ5	Q03002	0.06568144499178982
Q8VHJ5	Q03306	0.0361247947454844
Q8VHJ5	Q03407	0.042692939244663386
Q8VHJ5	Q03497	0.04466338259441708
Q8VHJ5	Q03533	0.03284072249589491
Q8VHJ5	Q03785	0.030673234811165847
Q8VHJ5	Q03957	0.035632183908045977
Q8VHJ5	Q08217	0.0444991789819376
Q8VHJ5	Q08732	0.030476190476190476
Q8VHJ5	Q12100	0.034811165845648605
Q8VHJ5	Q12152	0.0658456486042693
Q8VHJ5	Q12222	0.02594417077175698
Q8VHJ5	Q12236	0.04696223316912972
Q8VHJ5	Q12263	0.0748768472906404
Q8VHJ5	Q12310	0.03399014778325123
Q8VHJ5	Q12469	0.035632183908045977
Q8VHJ5	Q12505	0.026551724137931033
Q8VHK9	P15938	0.09753694581280788
Q8VHK9	P20095	0.05344827586206897
Q8VHK9	P24384	0.06059113300492611
Q8VHK9	P36009	0.05533661740558292
Q8VHK9	P53131	0.1090311986863711
Q8VHK9	Q04217	0.09129720853858785
Q8VHK9	Q06698	0.11379310344827587
Q8VHP8	P01119	0.02497536945812808
Q8VHP8	P01120	0.022692939244663382
Q8VHP8	P01123	0.04729064039408867
Q8VHP8	P06781	0.020098522167487684
Q8VHP8	P07560	0.04384236453201971
Q8VHP8	P13856	0.022397372742200328
Q8VHP8	P32835	0.02282430213464696
Q8VHP8	P32836	0.022889983579638753
Q8VHP8	P32939	0.03110016420361248
Q8VHP8	P36017	0.027586206896551724
Q8VHP8	P36018	0.021116584564860427
Q8VHP8	P36019	0.02555008210180624
Q8VHP8	P38146	0.02302134646962233
Q8VHP8	P38555	0.042036124794745486
Q8VHP8	P51996	0.03875205254515599
Q8VHP8	Q00245	0.02226600985221675
Q8VHP8	Q99260	0.034154351395730705
Q8VHQ4	P01119	0.02371100164203612
Q8VHQ4	P01120	0.021888341543513958
Q8VHQ4	P01123	0.04876847290640394
Q8VHQ4	P07560	0.041707717569786536
Q8VHQ4	P13856	0.0219376026272578
Q8VHQ4	P32835	0.024663382594417076
Q8VHQ4	P32836	0.024597701149425288
Q8VHQ4	P32939	0.028702791461412153
Q8VHQ4	P36017	0.028472906403940887
Q8VHQ4	P36018	0.022528735632183907
Q8VHQ4	P36019	0.02630541871921182
Q8VHQ4	P38146	0.024105090311986866
Q8VHQ4	P38555	0.042036124794745486
Q8VHQ4	P51996	0.04039408866995074
Q8VHQ4	Q99260	0.03218390804597701
Q8VHS6	P50086	0.01986863711001642
Q8VI33	Q05027	0.030344827586206897
Q8VI36	P35688	0.022643678160919535
Q8VI67	P21192	0.021625615763546796
Q8VI67	P32805	0.021888341543513958
Q8VI67	P33748	0.021945812807881774
Q8VI67	P41696	0.025607553366174055
Q8VI67	P47043	0.02302134646962233
Q8VI67	P53035	0.020804597701149424
Q8VI67	P53968	0.02479474548440066
Q8VI75	P32337	0.024220032840722498
Q8VI75	P40069	0.06354679802955665
Q8VI84	Q07896	0.067816091954023
Q8VIG1	P41696	0.02222495894909688
Q8VIG1	P47043	0.022668308702791462
Q8VIJ6	P04147	0.022077175697865353
Q8WTY4	P36152	0.024154351395730706
Q91V14	P38329	0.04770114942528735
Q91V24	P12866	0.024400656814449917
Q91V24	P25371	0.023284072249589494
Q91V24	P32568	0.023218390804597703
Q91V24	Q02785	0.02246305418719212
Q91V24	Q08234	0.025057471264367817
Q91V24	Q08409	0.022200328407224957
Q91V41	P01119	0.030623973727422003
Q91V41	P01120	0.03082101806239737
Q91V41	P01123	0.05779967159277504
Q91V41	P06780	0.023399014778325122
Q91V41	P06781	0.023382594417077178
Q91V41	P07560	0.053530377668308704
Q91V41	P13856	0.02883415435139573
Q91V41	P25378	0.02528735632183908
Q91V41	P32835	0.031001642036124797
Q91V41	P32836	0.031001642036124797
Q91V41	P32939	0.03908045977011494
Q91V41	P36017	0.04433497536945813
Q91V41	P36018	0.041707717569786536
Q91V41	P36019	0.0367816091954023
Q91V41	P38146	0.030870279146141214
Q91V41	P38555	0.06798029556650247
Q91V41	P38987	0.021576354679802956
Q91V41	P51996	0.06633825944170772
Q91V41	Q00246	0.02568144499178982
Q91V41	Q99260	0.04564860426929392
Q91V57	P38339	0.028965517241379312
Q91V57	P39083	0.027060755336617406
Q91V57	P39960	0.028210180623973728
Q91V57	Q06407	0.027569786535303776
Q91V61	Q12029	0.07257799671592775
Q91V92	P53598	0.028341543513957308
Q91VC3	P06634	0.07192118226600985
Q91VC3	P10081	0.1651888341543514
Q91VC3	P15424	0.04876847290640394
Q91VC3	P20447	0.06798029556650247
Q91VC3	P20448	0.05714285714285714
Q91VC3	P20449	0.09261083743842365
Q91VC3	P21372	0.05993431855500821
Q91VC3	P23394	0.05747126436781609
Q91VC3	P24783	0.07454844006568144
Q91VC3	P24784	0.06978653530377668
Q91VC3	P25808	0.05205254515599343
Q91VC3	P32892	0.06436781609195402
Q91VC3	P36120	0.03908045977011494
Q91VC3	P38112	0.041707717569786536
Q91VC3	P38712	0.07027914614121511
Q91VC3	P38719	0.06568144499178982
Q91VC3	P39517	0.09835796387520525
Q91VC3	P45818	0.05139573070607553
Q91VC3	Q03532	0.05451559934318555
Q91VC3	Q06218	0.035632183908045977
Q91VC3	Q07478	0.0825944170771757
Q91VC3	Q12099	0.1724137931034483
Q91VC3	Q12389	0.0555008210180624
Q91VE0	P38225	0.0909688013136289
Q91VH1	Q03419	0.04827586206896552
Q91VH1	Q07959	0.027011494252873563
Q91VH1	Q12442	0.05894909688013136
Q91VJ4	P05986	0.06502463054187192
Q91VJ4	P06242	0.02417077175697865
Q91VJ4	P06244	0.06962233169129721
Q91VJ4	P06245	0.06699507389162561
Q91VJ4	P06782	0.035632183908045977
Q91VJ4	P08458	0.034154351395730705
Q91VJ4	P11792	0.06847290640394088
Q91VJ4	P12688	0.07274220032840722
Q91VJ4	P13185	0.024729064039408867
Q91VJ4	P13186	0.02630541871921182
Q91VJ4	P14681	0.024663382594417076
Q91VJ4	P15442	0.024039408866995075
Q91VJ4	P16892	0.02555008210180624
Q91VJ4	P18961	0.0742200328407225
Q91VJ4	P22204	0.08078817733990148
Q91VJ4	P22216	0.034482758620689655
Q91VJ4	P22517	0.033825944170771755
Q91VJ4	P23561	0.026995073891625615
Q91VJ4	P24583	0.05648604269293925
Q91VJ4	P24719	0.03251231527093596
Q91VJ4	P25333	0.030049261083743842
Q91VJ4	P25341	0.06600985221674877
Q91VJ4	P25389	0.033825944170771755
Q91VJ4	P25390	0.02857142857142857
Q91VJ4	P27466	0.03776683087027915
Q91VJ4	P27636	0.034811165845648605
Q91VJ4	P31374	0.028013136288998357
Q91VJ4	P32328	0.07816091954022988
Q91VJ4	P32490	0.028407224958949095
Q91VJ4	P32491	0.030213464696223317
Q91VJ4	P32562	0.04466338259441708
Q91VJ4	P32801	0.023513957307060754
Q91VJ4	P34244	0.033497536945812804
Q91VJ4	P38070	0.05714285714285714
Q91VJ4	P38147	0.026568144499178985
Q91VJ4	P38692	0.035632183908045977
Q91VJ4	P38990	0.028144499178981937
Q91VJ4	P38991	0.04039408866995074
Q91VJ4	P39009	0.03284072249589491
Q91VJ4	P43565	0.0438423645320197
Q91VJ4	P43637	0.03238095238095238
Q91VJ4	P48562	0.035303776683087026
Q91VJ4	P53104	0.030738916256157635
Q91VJ4	P53599	0.030673234811165847
Q91VJ4	P53739	0.06535303776683087
Q91VJ4	P53894	0.1451559934318555
Q91VJ4	P54199	0.03111658456486043
Q91VJ4	Q00772	0.02561576354679803
Q91VJ4	Q01389	0.030804597701149423
Q91VJ4	Q01919	0.0277504105090312
Q91VJ4	Q03306	0.04860426929392447
Q91VJ4	Q03407	0.0548440065681445
Q91VJ4	Q03497	0.034154351395730705
Q91VJ4	Q03533	0.024039408866995075
Q91VJ4	Q08217	0.026929392446633827
Q91VJ4	Q12152	0.02825944170771757
Q91VJ4	Q12236	0.053366174055829226
Q91VJ4	Q12263	0.03399014778325123
Q91VJ4	Q12469	0.034482758620689655
Q91VL9	P41696	0.023201970443349755
Q91VL9	P53968	0.022134646962233172
Q91VM3	P43601	0.02839080459770115
Q91VM3	P50079	0.04909688013136289
Q91VM5	Q99383	0.02229064039408867
Q91VN1	P39933	0.020853858784893268
Q91VN1	P41696	0.03169129720853859
Q91VN1	P47043	0.028805418719211818
Q91VN1	P53968	0.022200328407224957
Q91VN6	P06634	0.09786535303776683
Q91VN6	P10081	0.053530377668308704
Q91VN6	P15424	0.047619047619047616
Q91VN6	P20447	0.07931034482758621
Q91VN6	P20448	0.06091954022988506
Q91VN6	P20449	0.052545155993431854
Q91VN6	P21372	0.07405582922824303
Q91VN6	P23394	0.07848932676518884
Q91VN6	P24783	0.0980295566502463
Q91VN6	P24784	0.09490968801313629
Q91VN6	P25808	0.059113300492610835
Q91VN6	P32892	0.06880131362889984
Q91VN6	P36120	0.042692939244663386
Q91VN6	P38112	0.05205254515599343
Q91VN6	P38712	0.07142857142857142
Q91VN6	P38719	0.06059113300492611
Q91VN6	P39517	0.06403940886699508
Q91VN6	P45818	0.06321839080459771
Q91VN6	P53166	0.028144499178981937
Q91VN6	P53734	0.03333333333333333
Q91VN6	Q03532	0.06436781609195402
Q91VN6	Q06218	0.047619047619047616
Q91VN6	Q07478	0.0555008210180624
Q91VN6	Q12099	0.06633825944170772
Q91VN6	Q12389	0.06765188834154351
Q91VR2	P38077	0.06600985221674877
Q91VR5	P06634	0.03784072249589491
Q91VR5	P10081	0.039573070607553364
Q91VR5	P15424	0.029031198686371103
Q91VR5	P20447	0.04417077175697865
Q91VR5	P20448	0.028965517241379305
Q91VR5	P20449	0.03694581280788178
Q91VR5	P21372	0.034975369458128076
Q91VR5	P23394	0.03842364532019704
Q91VR5	P24783	0.04876847290640394
Q91VR5	P24784	0.047947454844006566
Q91VR5	P32892	0.02931855500821018
Q91VR5	P38712	0.030591133004926108
Q91VR5	P38719	0.03216748768472907
Q91VR5	P39517	0.03392446633825944
Q91VR5	P45818	0.027832512315270935
Q91VR5	Q03532	0.029096880131362888
Q91VR5	Q06218	0.024220032840722498
Q91VR5	Q07478	0.032972085385878494
Q91VR5	Q12099	0.04630541871921182
Q91VR5	Q12389	0.03973727422003284
Q91VR7	P38182	0.02807881773399015
Q91VY5	P39956	0.08620689655172414
Q91VY5	P47156	0.0361247947454844
Q91VY5	Q03833	0.05172413793103448
Q91VY5	Q12311	0.035467980295566505
Q91VY9	P38344	0.038628899835796385
Q91VY9	Q06709	0.030582922824302132
Q91VZ6	P35197	0.027126436781609194
Q91VZ6	P38682	0.027832512315270935
Q91VZ6	P40529	0.03940886699507389
Q91VZ6	P40956	0.022955665024630544
Q91VZ6	Q04412	0.02233169129720854
Q91W97	P04806	0.07931034482758621
Q91W97	P04807	0.07873563218390806
Q91W97	P17709	0.0704433497536946
Q91W97	Q04409	0.06896551724137931
Q91WA3	P32561	0.026568144499178985
Q91WA3	P53096	0.027684729064039407
Q91WA3	Q12214	0.023382594417077178
Q91WC3	P30624	0.08308702791461413
Q91WC3	P39002	0.07783251231527094
Q91WC3	P39518	0.10180623973727422
Q91WC3	P47912	0.07717569786535304
Q91WD7	P17119	0.05862068965517241
Q91WD7	P27895	0.03694581280788178
Q91WD7	P28742	0.067816091954023
Q91WD7	P28743	0.06535303776683087
Q91WD7	P32364	0.04039408866995074
Q91WD7	P53086	0.11658456486042693
Q91WF7	P32368	0.054679802955665026
Q91WF7	P42837	0.16929392446633826
Q91WF7	P50942	0.041050903119868636
Q91WF7	Q12271	0.042364532019704436
Q91WM3	P16649	0.021669403393541325
Q91WM3	P25382	0.02169950738916256
Q91WM3	P38011	0.027060755336617406
Q91WM3	P38129	0.024939792008757525
Q91WM3	P39014	0.023267651888341543
Q91WM3	Q05946	0.02211001642036125
Q91WM3	Q06506	0.06321839080459771
Q91WM3	Q12417	0.023399014778325122
Q91WQ3	P36421	0.13234811165845647
Q91WQ3	P46672	0.04466338259441708
Q91WQ5	P07834	0.02720853858784893
Q91WQ5	P16649	0.030213464696223314
Q91WQ5	P18851	0.024039408866995075
Q91WQ5	P20053	0.025410509031198687
Q91WQ5	P20484	0.021247947454844006
Q91WQ5	P25382	0.029343185550082106
Q91WQ5	P25635	0.027405582922824304
Q91WQ5	P32479	0.021247947454844006
Q91WQ5	P36037	0.023119868637110016
Q91WQ5	P36130	0.023842364532019704
Q91WQ5	P38011	0.027616310892172962
Q91WQ5	P38123	0.02114942528735632
Q91WQ5	P38129	0.08801313628899836
Q91WQ5	P39014	0.0294991789819376
Q91WQ5	P39984	0.020985221674876847
Q91WQ5	P41318	0.023694581280788177
Q91WQ5	P41811	0.02670224411603722
Q91WQ5	P42841	0.026157635467980295
Q91WQ5	P47025	0.023853311439518337
Q91WQ5	P53622	0.027673782156540778
Q91WQ5	Q05583	0.020426929392446634
Q91WQ5	Q05946	0.02832512315270936
Q91WQ5	Q06440	0.027569786535303772
Q91WQ5	Q08924	0.02226600985221675
Q91WQ5	Q12024	0.020985221674876847
Q91WQ5	Q12220	0.024272030651340995
Q91WQ5	Q12417	0.03266009852216749
Q91WT9	P32582	0.1297208538587849
Q91WT9	P53206	0.053201970443349754
Q91WV0	P13434	0.01885057471264368
Q91WV0	Q92317	0.03070607553366174
Q91X43	P32793	0.021806239737274222
Q91X43	P43603	0.020985221674876847
Q91X43	P53281	0.022298850574712644
Q91X43	Q06449	0.02064860426929392
Q91X51	Q04410	0.023711001642036125
Q91X83	P10659	0.18045977011494252
Q91X83	P19358	0.17980295566502463
Q91X91	P43619	0.08505747126436781
Q91X97	P25296	0.02781609195402299
Q91X97	Q06389	0.06798029556650247
Q91XB7	P53845	0.027766830870279147
Q91XM9	P15454	0.03316912972085386
Q91XQ0	P36022	0.12600985221674876
Q91XU0	P40151	0.12200328407224958
Q91XU3	P38994	0.053694581280788176
Q91Y44	P35817	0.029835796387520527
Q91Y44	Q03330	0.02374384236453202
Q91Y44	Q07442	0.03314176245210728
Q91Y86	P00546	0.04663382594417077
Q91Y86	P05986	0.023382594417077178
Q91Y86	P06242	0.04006568144499179
Q91Y86	P06244	0.023382594417077178
Q91Y86	P06245	0.02446633825944171
Q91Y86	P06782	0.029786535303776684
Q91Y86	P06784	0.026568144499178985
Q91Y86	P08458	0.02479474548440066
Q91Y86	P11792	0.025681444991789815
Q91Y86	P12688	0.025057471264367814
Q91Y86	P13185	0.022134646962233172
Q91Y86	P13186	0.025155993431855497
Q91Y86	P14680	0.031986863711001644
Q91Y86	P14681	0.07192118226600985
Q91Y86	P15442	0.02574712643678161
Q91Y86	P15790	0.029031198686371103
Q91Y86	P16892	0.07520525451559934
Q91Y86	P17157	0.04367816091954023
Q91Y86	P18961	0.026929392446633827
Q91Y86	P19454	0.030344827586206897
Q91Y86	P21965	0.04466338259441708
Q91Y86	P22211	0.024909688013136286
Q91Y86	P22216	0.031001642036124797
Q91Y86	P22517	0.027060755336617406
Q91Y86	P23293	0.04384236453201971
Q91Y86	P24583	0.024039408866995075
Q91Y86	P25389	0.03284072249589491
Q91Y86	P25390	0.025730706075533658
Q91Y86	P27466	0.027947454844006566
Q91Y86	P27636	0.030673234811165847
Q91Y86	P31374	0.023842364532019704
Q91Y86	P32485	0.08456486042692939
Q91Y86	P32490	0.02788177339901478
Q91Y86	P32491	0.028637110016420362
Q91Y86	P32562	0.026929392446633827
Q91Y86	P32581	0.03776683087027915
Q91Y86	P34244	0.0319376026272578
Q91Y86	P36005	0.06617405582922824
Q91Y86	P38070	0.025418719211822663
Q91Y86	P38147	0.021871921182266007
Q91Y86	P38615	0.042692939244663386
Q91Y86	P38622	0.02574712643678161
Q91Y86	P38692	0.023087027914614124
Q91Y86	P38990	0.02889983579638752
Q91Y86	P38991	0.022397372742200328
Q91Y86	P39009	0.035796387520525455
Q91Y86	P39073	0.03908045977011494
Q91Y86	P41808	0.060098522167487685
Q91Y86	P43637	0.028834154351395736
Q91Y86	P48562	0.02922824302134647
Q91Y86	P50873	0.0374384236453202
Q91Y86	P53233	0.021510673234811165
Q91Y86	P53599	0.025106732348111654
Q91Y86	P54199	0.02555008210180624
Q91Y86	Q00772	0.0799671592775041
Q91Y86	Q01389	0.02719211822660099
Q91Y86	Q01919	0.022134646962233172
Q91Y86	Q03002	0.024105090311986866
Q91Y86	Q03407	0.023333333333333338
Q91Y86	Q03497	0.03333333333333333
Q91Y86	Q03656	0.022643678160919535
Q91Y86	Q03957	0.04532019704433497
Q91Y86	Q08217	0.022692939244663382
Q91Y86	Q08732	0.024860426929392443
Q91Y86	Q12100	0.022758620689655177
Q91Y86	Q12222	0.032643678160919544
Q91Y86	Q12236	0.026174055829228243
Q91Y86	Q12263	0.03238095238095238
Q91Y86	Q12469	0.02745484400656814
Q91YE5	P35817	0.02528735632183908
Q91YE5	Q03330	0.0277504105090312
Q91YE5	Q07442	0.02357963875205255
Q91YE6	P53067	0.028587848932676522
Q91YJ5	P02992	0.021871921182266007
Q91YJ5	P25038	0.12118226600985221
Q91YJ5	P39730	0.035796387520525455
Q91YJ5	P46943	0.02200328407224959
Q91YL7	P25618	0.08719211822660099
Q91YM2	P38339	0.02403940886699507
Q91YM2	P39083	0.02479474548440066
Q91YM2	P39960	0.029589490968801313
Q91YM2	Q06407	0.02694581280788177
Q91YM2	Q12128	0.024663382594417076
Q91YQ1	P01123	0.04039408866995074
Q91YQ1	P06780	0.02091954022988506
Q91YQ1	P07560	0.041379310344827586
Q91YQ1	P13856	0.020361247947454843
Q91YQ1	P32835	0.030673234811165847
Q91YQ1	P32836	0.030607553366174056
Q91YQ1	P32939	0.04006568144499179
Q91YQ1	P36017	0.03316912972085386
Q91YQ1	P36018	0.03238095238095238
Q91YQ1	P36019	0.03277504105090312
Q91YQ1	P38146	0.028965517241379312
Q91YQ1	P38555	0.03842364532019704
Q91YQ1	P38987	0.021379310344827585
Q91YQ1	P51996	0.03908045977011494
Q91YQ1	Q00245	0.021379310344827585
Q91YQ1	Q00246	0.025057471264367814
Q91YQ1	Q99260	0.0361247947454844
Q91YQ5	P41543	0.05205254515599343
Q91YR7	P19735	0.10558292282430214
Q91YS8	P00546	0.02781609195402299
Q91YS8	P05986	0.052545155993431854
Q91YS8	P06242	0.033497536945812804
Q91YS8	P06244	0.053694581280788176
Q91YS8	P06245	0.05041050903119869
Q91YS8	P06782	0.05812807881773399
Q91YS8	P08018	0.03155993431855501
Q91YS8	P08458	0.034154351395730705
Q91YS8	P11792	0.05008210180623974
Q91YS8	P12688	0.05188834154351396
Q91YS8	P13185	0.05008210180623974
Q91YS8	P13186	0.05008210180623974
Q91YS8	P14680	0.02699507389162561
Q91YS8	P14681	0.026683087027914613
Q91YS8	P15442	0.030607553366174056
Q91YS8	P15790	0.022134646962233172
Q91YS8	P16892	0.035139573070607555
Q91YS8	P17157	0.03431855500821018
Q91YS8	P18961	0.05123152709359606
Q91YS8	P22204	0.030935960591133006
Q91YS8	P22216	0.06568144499178982
Q91YS8	P22219	0.02174055829228243
Q91YS8	P22517	0.0755336617405583
Q91YS8	P23561	0.032807881773399016
Q91YS8	P24583	0.0458128078817734
Q91YS8	P24719	0.05073891625615764
Q91YS8	P25333	0.03366174055829228
Q91YS8	P25341	0.04220032840722496
Q91YS8	P25389	0.059113300492610835
Q91YS8	P25390	0.029523809523809525
Q91YS8	P27466	0.07733990147783251
Q91YS8	P27636	0.041707717569786536
Q91YS8	P28708	0.029293924466338262
Q91YS8	P31374	0.03596059113300493
Q91YS8	P32328	0.030541871921182268
Q91YS8	P32485	0.034975369458128076
Q91YS8	P32490	0.034482758620689655
Q91YS8	P32491	0.034482758620689655
Q91YS8	P32562	0.04564860426929392
Q91YS8	P34244	0.060262725779967156
Q91YS8	P36002	0.022266009852216752
Q91YS8	P36004	0.028637110016420362
Q91YS8	P36005	0.024220032840722498
Q91YS8	P38070	0.04729064039408867
Q91YS8	P38147	0.04006568144499179
Q91YS8	P38622	0.06600985221674877
Q91YS8	P38623	0.05779967159277504
Q91YS8	P38691	0.02801313628899836
Q91YS8	P38692	0.03316912972085386
Q91YS8	P38970	0.027520525451559932
Q91YS8	P38990	0.03397372742200328
Q91YS8	P38991	0.0458128078817734
Q91YS8	P39009	0.06683087027914614
Q91YS8	P39073	0.022643678160919535
Q91YS8	P41808	0.023645320197044337
Q91YS8	P43565	0.02446633825944171
Q91YS8	P43637	0.03940886699507389
Q91YS8	P48562	0.034811165845648605
Q91YS8	P50873	0.021642036124794747
Q91YS8	P53104	0.04252873563218391
Q91YS8	P53233	0.02522167487684729
Q91YS8	P53599	0.031165845648604272
Q91YS8	P53739	0.046469622331691295
Q91YS8	P53894	0.028768472906403938
Q91YS8	P54199	0.024991789819376026
Q91YS8	Q01389	0.033825944170771755
Q91YS8	Q01919	0.04893267651888342
Q91YS8	Q03002	0.048440065681444995
Q91YS8	Q03306	0.04302134646962233
Q91YS8	Q03407	0.04302134646962233
Q91YS8	Q03497	0.0374384236453202
Q91YS8	Q03533	0.034975369458128076
Q91YS8	Q03785	0.021444991789819377
Q91YS8	Q03957	0.027126436781609194
Q91YS8	Q08217	0.035303776683087026
Q91YS8	Q12152	0.04433497536945813
Q91YS8	Q12222	0.026042692939244664
Q91YS8	Q12236	0.04351395730706076
Q91YS8	Q12263	0.06141215106732348
Q91YS8	Q12310	0.024926108374384238
Q91YS8	Q12469	0.02947454844006568
Q91YT7	Q06390	0.04006568144499179
Q91YW3	P39102	0.02206896551724138
Q91Z61	P01119	0.03940886699507389
Q91Z61	P01120	0.03842364532019704
Q91Z61	P01123	0.024909688013136286
Q91Z61	P06780	0.025812807881773397
Q91Z61	P07560	0.024926108374384238
Q91Z61	P13856	0.04433497536945813
Q91Z61	P25378	0.029852216748768475
Q91Z61	P36017	0.02587848932676519
Q91Z61	P36018	0.021247947454844002
Q91Z61	P36019	0.022512315270935963
Q91Z61	Q00245	0.02175697865353038
Q91Z61	Q00246	0.02366174055829228
Q91Z61	Q99260	0.025812807881773397
Q91Z67	P39083	0.025057471264367814
Q91Z67	Q06407	0.025730706075533658
