fly	bakers	score
Q9V3I5	P27636	0.04668246445497631
Q9V3I5	P28708	0.034028436018957345
Q9V3I5	P31374	0.03682464454976303
Q9V3I5	P32328	0.06966824644549763
Q9V3I5	P32485	0.03232227488151659
Q9V3I5	P32490	0.036682464454976305
Q9V3I5	P32491	0.034644549763033175
Q9V3I5	P32562	0.04862559241706161
Q9V3I5	P34244	0.04963270142180094
Q9V3I5	P36004	0.034123222748815164
Q9V3I5	P38070	0.06122037914691943
Q9V3I5	P38147	0.03751184834123223
Q9V3I5	P38622	0.046800947867298576
Q9V3I5	P38623	0.04454976303317536
Q9V3I5	P38692	0.05069905213270142
Q9V3I5	P38990	0.04447867298578199
Q9V3I5	P38991	0.053957345971563986
Q9V3I5	P39009	0.04065165876777252
Q9V3I5	P41808	0.03459715639810427
Q9V3I5	P43565	0.04491706161137441
Q9V3I5	P43637	0.04062796208530806
Q9V3I5	P48562	0.038957345971563986
Q9V3I5	P53104	0.035971563981042655
Q9V3I5	P53599	0.04056872037914692
Q9V3I5	P53739	0.06408767772511847
Q9V3I5	P53894	0.05501184834123223
Q9V3I5	Q00772	0.03203791469194313
Q9V3I5	Q01389	0.04449052132701422
Q9V3I5	Q01919	0.04345971563981043
Q9V3I5	Q03002	0.04465639810426541
Q9V3I5	Q03306	0.04815165876777251
Q9V3I5	Q03407	0.05421800947867299
Q9V3I5	Q03497	0.04252369668246446
Q9V3I5	Q03533	0.04590047393364929
Q9V3I5	Q03785	0.031658767772511844
Q9V3I5	Q03957	0.03572274881516588
Q9V3I5	Q08217	0.03696682464454976
Q9V3I5	Q08732	0.036682464454976305
Q9V3I5	Q12100	0.03303317535545024
Q9V3I5	Q12152	0.04774881516587678
Q9V3I5	Q12236	0.06139810426540285
Q9V3I5	Q12263	0.04626777251184834
Q9V3I5	Q12310	0.03424170616113744
Q9V3I5	Q12469	0.04142180094786729
Q9V3I5	Q12505	0.03293838862559242
Q9V3J1	P41807	0.060900473933649286
Q9V3J4	P53011	0.058767772511848344
Q9V3J4	Q04491	0.12701421800947868
Q9V3J8	P07834	0.04101895734597157
Q9V3J8	P16649	0.05781990521327014
Q9V3J8	P18851	0.030663507109004742
Q9V3J8	P20053	0.04312796208530806
Q9V3J8	P25382	0.052037914691943125
Q9V3J8	P25569	0.0304739336492891
Q9V3J8	P25635	0.04433056872037915
Q9V3J8	P32479	0.03303317535545024
Q9V3J8	P36037	0.03786729857819905
Q9V3J8	P36104	0.03367298578199052
Q9V3J8	P36130	0.03477093206951028
Q9V3J8	P38011	0.03933649289099526
Q9V3J8	P38123	0.06354265402843602
Q9V3J8	P38129	0.0560821484992101
Q9V3J8	P39014	0.044840047393364925
Q9V3J8	P39946	0.03303317535545024
Q9V3J8	P40217	0.02985781990521327
Q9V3J8	P40968	0.038104265402843604
Q9V3J8	P41318	0.0362085308056872
Q9V3J8	P41811	0.04069510268562401
Q9V3J8	P42841	0.050355450236966824
Q9V3J8	P46680	0.031232227488151663
Q9V3J8	P47025	0.0397867298578199
Q9V3J8	P53196	0.03265402843601896
Q9V3J8	P53622	0.054976303317535544
Q9V3J8	Q05583	0.03186808846761454
Q9V3J8	Q05946	0.04561611374407583
Q9V3J8	Q06078	0.031113744075829387
Q9V3J8	Q06440	0.02928909952606635
Q9V3J8	Q12024	0.029099526066350714
Q9V3J8	Q12220	0.0372788309636651
Q9V3J8	Q12417	0.06042654028436019
Q9V3K3	Q03940	0.17298578199052134
Q9V3K3	Q12464	0.290521327014218
Q9V3L6	Q08920	0.07322274881516588
Q9V3L6	Q99181	0.026445497630331754
Q9V3N8	P53215	0.11895734597156397
Q9V3P0	P34227	0.04739336492890995
Q9V3P0	P34760	0.11421800947867299
Q9V3P0	Q04120	0.10853080568720379
Q9V3P6	P32565	0.29289099526066353
Q9V3Q6	P00546	0.03725118483412322
Q9V3Q6	P05986	0.040142180094786734
Q9V3Q6	P06244	0.03914691943127962
Q9V3Q6	P06245	0.03924170616113744
Q9V3Q6	P08018	0.046161137440758296
Q9V3Q6	P08458	0.042985781990521325
Q9V3Q6	P13185	0.040616113744075824
Q9V3Q6	P13186	0.042440758293838865
Q9V3Q6	P14681	0.033127962085308056
Q9V3Q6	P17157	0.03530805687203791
Q9V3Q6	P22216	0.043696682464454975
Q9V3Q6	P22517	0.04080568720379146
Q9V3Q6	P23561	0.03971563981042654
Q9V3Q6	P25333	0.03213270142180095
Q9V3Q6	P25341	0.035687203791469196
Q9V3Q6	P25389	0.04739336492890995
Q9V3Q6	P25390	0.04507109004739336
Q9V3Q6	P27466	0.03824644549763033
Q9V3Q6	P27636	0.05118483412322275
Q9V3Q6	P31374	0.03469194312796209
Q9V3Q6	P32485	0.040426540284360185
Q9V3Q6	P32490	0.036682464454976305
Q9V3Q6	P32491	0.04407582938388625
Q9V3Q6	P34244	0.0495260663507109
Q9V3Q6	P36005	0.02976303317535545
Q9V3Q6	P38070	0.03549763033175356
Q9V3Q6	P38147	0.040426540284360185
Q9V3Q6	P38691	0.03440758293838862
Q9V3Q6	P38692	0.0485781990521327
Q9V3Q6	P38991	0.03725118483412322
Q9V3Q6	P39009	0.040331753554502366
Q9V3Q6	P40494	0.03677725118483412
Q9V3Q6	P41808	0.030853080568720378
Q9V3Q6	P48562	0.040426540284360185
Q9V3Q6	P50873	0.033933649289099525
Q9V3Q6	P53599	0.04526066350710901
Q9V3Q6	P53739	0.03457345971563981
Q9V3Q6	P53974	0.034028436018957345
Q9V3Q6	Q01389	0.046184834123222746
Q9V3Q6	Q01919	0.040616113744075824
Q9V3Q6	Q03002	0.040071090047393364
Q9V3Q6	Q03407	0.03815165876777251
Q9V3Q6	Q03497	0.042535545023696684
Q9V3Q6	Q12236	0.037417061611374404
Q9V3Q6	Q12263	0.047867298578199054
Q9V3Q6	Q12469	0.03696682464454976
Q9V3R6	P53065	0.036872037914691944
Q9V3S0	P10614	0.03623222748815166
Q9V3S0	P54781	0.04260663507109005
Q9V3U2	P32495	0.053554502369668244
Q9V3U2	P39990	0.034123222748815164
Q9V3U9	P35200	0.05924170616113744
Q9V3U9	Q04006	0.04739336492890995
Q9V3U9	Q05776	0.03056872037914692
Q9V3W0	P40037	0.040142180094786734
Q9V3W0	P40185	0.04109004739336493
Q9V3Y2	P36152	0.03303317535545024
Q9V3Z1	P06244	0.030284360189573457
Q9V3Z1	P06782	0.04590047393364929
Q9V3Z1	P13185	0.03450236966824645
Q9V3Z1	P13186	0.03850710900473934
Q9V3Z1	P22517	0.039620853080568716
Q9V3Z1	P27466	0.034028436018957345
Q9V3Z1	P32562	0.035876777251184835
Q9V3Z1	P34244	0.040331753554502366
Q9V3Z1	Q01919	0.036872037914691944
Q9V3Z1	Q03002	0.03613744075829384
Q9V3Z1	Q08217	0.035687203791469196
Q9V3Z6	P08964	0.22488151658767772
Q9V3Z6	P19524	0.26255924170616113
Q9V3Z6	P32492	0.24644549763033174
Q9V3Z6	P36006	0.2161137440758294
Q9V3Z6	Q04439	0.21374407582938387
Q9V410	P38853	0.04132701421800948
Q9V410	P50090	0.03787914691943128
Q9V411	Q02892	0.27061611374407585
Q9V419	P10614	0.03137440758293839
Q9V419	P54781	0.03137440758293839
Q9V422	Q03957	0.03201421800947867
Q9V429	P17967	0.026824644549763035
Q9V429	P22217	0.042890995260663506
Q9V429	P22803	0.0471090047393365
Q9V429	P25372	0.03924170616113744
Q9V429	P32642	0.028815165876777248
Q9V429	Q03835	0.027488151658767772
Q9V438	P17967	0.03629541864139021
Q9V438	P32474	0.031563981042654024
Q9V438	Q12404	0.041469194312796206
Q9V460	P27692	0.11018957345971564
Q9V461	P24279	0.1281990521327014
Q9V461	P29469	0.13981042654028436
Q9V461	P29496	0.15023696682464455
Q9V461	P30665	0.15687203791469195
Q9V461	P38132	0.1471563981042654
Q9V461	P53091	0.30213270142180093
Q9V463	P38181	0.055924170616113746
Q9V463	P40064	0.07132701421800948
Q9V464	P32447	0.0947867298578199
Q9V466	P52891	0.04109004739336493
Q9V477	P08678	0.03478672985781991
Q9V492	Q06563	0.03213270142180095
Q9V4C8	P38853	0.03805687203791469
Q9V4C8	P50090	0.04599526066350711
Q9V4I1	P10614	0.033412322274881515
Q9V4I1	P54781	0.03502369668246446
Q9V4L4	P13856	0.02772511848341232
Q9V4N3	P00175	0.03232227488151659
Q9V4N3	P40312	0.042890995260663506
Q9V4N3	Q03529	0.03232227488151659
Q9V4T5	P54781	0.03488151658767772
Q9V4U7	P10614	0.04701421800947867
Q9V4U7	P54781	0.040331753554502366
Q9V4U9	P10614	0.05260663507109005
Q9V4U9	P54781	0.036161137440758294
Q9V535	P40565	0.026445497630331754
Q9V576	Q05521	0.04161137440758294
Q9V579	P35200	0.04123222748815166
Q9V579	Q04006	0.0328436018957346
Q9V579	Q05776	0.04270142180094787
Q9V595	P32347	0.15497630331753554
Q9V597	P0C2H8	0.054739336492891
Q9V597	P0C2H9	0.054976303317535544
Q9V5C6	P21242	0.09597156398104266
Q9V5C6	P21243	0.054976303317535544
Q9V5C6	P23638	0.06492890995260664
Q9V5C6	P23639	0.05118483412322275
Q9V5C6	P32379	0.05118483412322275
Q9V5C6	P40302	0.03995260663507109
Q9V5C6	P40303	0.0533175355450237
Q9V5P6	Q6Q547	0.040331753554502366
Q9V5Z7	P0CD91	0.02928909952606635
Q9V668	P35179	0.027914691943127963
Q9V675	P10614	0.035971563981042655
Q9V675	P54781	0.04526066350710901
Q9V677	P38737	0.08311611374407582
Q9V6Q2	P36012	0.0285781990521327
Q9V6Q2	P61830	0.030284360189573457
Q9V6U8	P22515	0.055924170616113746
Q9V6U8	P38820	0.029099526066350714
Q9V6U8	P52488	0.06872037914691943
Q9V6U8	Q99344	0.11113744075829383
Q9V6U9	P38071	0.08578199052132701
Q9V726	Q06632	0.06345971563981043
Q9V769	P10614	0.031208530805687203
Q9V769	P54781	0.04187203791469194
Q9V771	P10614	0.038341232227488156
Q9V771	P54781	0.03886255924170616
Q9V773	P10614	0.043696682464454975
Q9V773	P54781	0.04090047393364929
Q9V780	P08678	0.04268364928909953
Q9V784	P53969	0.040331753554502366
Q9V7D2	P32610	0.10900473933649289
Q9V7N5	P31412	0.0966824644549763
Q9V7P1	P40362	0.06374407582938389
Q9V7Y2	Q04792	0.03815165876777251
Q9V7Y2	Q05567	0.190521327014218
Q9V813	Q05788	0.03137440758293839
Q9V813	Q07938	0.06824644549763033
Q9V831	P53068	0.04345971563981043
Q9V853	P33202	0.039881516587677725
Q9V853	P39940	0.11181674565560819
Q9V853	P40985	0.07796208530805687
Q9V853	P53119	0.05853080568720379
Q9V853	Q03280	0.1476303317535545
Q9V877	P17119	0.04881516587677725
Q9V877	P27895	0.055213270142180096
Q9V877	P28742	0.06113744075829384
Q9V877	P28743	0.058767772511848344
Q9V877	P53086	0.05924170616113744
Q9V8W3	P32864	0.060900473933649286
Q9V8W3	P39958	0.07345971563981042
Q9V968	P38829	0.05165876777251185
Q9V9E3	P32898	0.2334123222748815
Q9V9E3	Q12496	0.04071090047393365
Q9V9J3	P00546	0.03265402843601896
Q9V9J3	P05986	0.03502369668246446
Q9V9J3	P06242	0.02976303317535545
Q9V9J3	P06244	0.031563981042654024
Q9V9J3	P06245	0.034218009478672984
Q9V9J3	P06782	0.03194312796208531
Q9V9J3	P08018	0.039620853080568716
Q9V9J3	P08458	0.033412322274881515
Q9V9J3	P13185	0.04161137440758294
Q9V9J3	P13186	0.04080568720379146
Q9V9J3	P17157	0.0437914691943128
Q9V9J3	P18961	0.0304739336492891
Q9V9J3	P21965	0.02957345971563981
Q9V9J3	P22216	0.03440758293838862
Q9V9J3	P22517	0.040142180094786734
Q9V9J3	P23293	0.032582938388625596
Q9V9J3	P23561	0.03786729857819905
Q9V9J3	P24583	0.03360189573459716
Q9V9J3	P24719	0.036161137440758294
Q9V9J3	P25341	0.030853080568720378
Q9V9J3	P25389	0.03630331753554502
Q9V9J3	P25390	0.034123222748815164
Q9V9J3	P27466	0.03867298578199052
Q9V9J3	P27636	0.04834123222748815
Q9V9J3	P31374	0.030853080568720378
Q9V9J3	P32485	0.04061611374407583
Q9V9J3	P32490	0.03867298578199052
Q9V9J3	P32491	0.04052132701421801
Q9V9J3	P32562	0.03886255924170616
Q9V9J3	P32581	0.03222748815165877
Q9V9J3	P32944	0.029952606635071093
Q9V9J3	P38070	0.030758293838862562
Q9V9J3	P38692	0.036492890995260666
Q9V9J3	P38991	0.03623222748815166
Q9V9J3	P39009	0.031232227488151663
Q9V9J3	P43637	0.03175355450236967
Q9V9J3	P48562	0.035971563981042655
Q9V9J3	P53104	0.04099526066350711
Q9V9J3	Q00772	0.03450236966824644
Q9V9J3	Q01389	0.03843601895734597
Q9V9J3	Q01919	0.03623222748815166
Q9V9J3	Q03002	0.033317535545023695
Q9V9J3	Q03497	0.035781990521327016
Q9V9J3	Q12152	0.03194312796208531
Q9V9J3	Q12236	0.030663507109004742
Q9V9J3	Q12263	0.035781990521327016
Q9V9J3	Q12469	0.03815165876777251
Q9V9S7	P32873	0.03469194312796208
Q9V9S7	P38339	0.036161137440758294
Q9V9S7	P39083	0.031563981042654024
Q9V9S7	P39960	0.03924170616113744
Q9V9U4	P47120	0.12132701421800948
Q9V9X4	P14741	0.03469194312796209
Q9V9X4	Q06489	0.13317535545023695
Q9V9Z9	P36049	0.03651658767772512
Q9VA02	P20967	0.26587677725118486
Q9VA27	P54781	0.03860189573459715
Q9VA38	P05986	0.08909952606635071
Q9VA38	P06244	0.09028436018957346
Q9VA38	P06245	0.0867298578199052
Q9VA38	P06782	0.04582938388625592
Q9VA38	P11792	0.09336492890995261
Q9VA38	P12688	0.09881516587677724
Q9VA38	P13185	0.04097156398104265
Q9VA38	P13186	0.04372037914691943
Q9VA38	P18961	0.09739336492890996
Q9VA38	P22204	0.12132701421800948
Q9VA38	P22209	0.03933649289099526
Q9VA38	P22216	0.0504739336492891
Q9VA38	P22517	0.04471563981042654
Q9VA38	P23561	0.045
Q9VA38	P24583	0.08601895734597156
Q9VA38	P24719	0.04270142180094787
Q9VA38	P25341	0.09739336492890996
Q9VA38	P25389	0.04471563981042654
Q9VA38	P25390	0.03831753554502369
Q9VA38	P27466	0.047014218009478664
Q9VA38	P27636	0.03760663507109004
Q9VA38	P32328	0.12037914691943127
Q9VA38	P32485	0.032772511848341235
Q9VA38	P32490	0.03424170616113744
Q9VA38	P32562	0.053554502369668244
Q9VA38	P34244	0.04151658767772511
Q9VA38	P38070	0.07985781990521328
Q9VA38	P38147	0.042274881516587676
Q9VA38	P38622	0.04334123222748815
Q9VA38	P38623	0.03632701421800948
Q9VA38	P38692	0.052843601895734595
Q9VA38	P38991	0.056635071090047395
Q9VA38	P39009	0.03914691943127962
Q9VA38	P43565	0.05988151658767772
Q9VA38	P48562	0.04881516587677725
Q9VA38	P53104	0.040426540284360185
Q9VA38	P53599	0.042535545023696684
Q9VA38	P53739	0.1014218009478673
Q9VA38	P53894	0.18246445497630331
Q9VA38	Q01389	0.0523696682464455
Q9VA38	Q01919	0.04097156398104265
Q9VA38	Q03306	0.08080568720379147
Q9VA38	Q03407	0.08009478672985781
Q9VA38	Q03497	0.05118483412322275
Q9VA38	Q08217	0.039620853080568716
Q9VA38	Q12100	0.042890995260663506
Q9VA38	Q12152	0.04729857819905213
Q9VA38	Q12236	0.08933649289099527
Q9VA38	Q12263	0.0481042654028436
Q9VA38	Q12310	0.03530805687203791
Q9VA38	Q12469	0.0471090047393365
Q9VA91	P26786	0.08293838862559241
Q9VA91	P48164	0.08151658767772511
Q9VAH4	P38797	0.05308056872037915
Q9VAI0	P43577	0.03725118483412322
Q9VAN0	P33330	0.12559241706161137
Q9VAQ5	P41819	0.1734597156398104
Q9VAQ7	Q02775	0.039620853080568716
Q9VAY3	P23500	0.09028436018957346
Q9VAY3	P23641	0.03431279620853081
Q9VAY3	P32332	0.0320734597156398
Q9VAY3	P33303	0.04490521327014218
Q9VAY3	P38087	0.03158767772511849
Q9VAY3	P38921	0.04744075829383886
Q9VAY3	P39953	0.031018957345971564
Q9VAY3	P40035	0.039976303317535544
Q9VAY3	P40464	0.02838862559241706
Q9VAY3	P40556	0.04661137440758294
Q9VAY3	P53320	0.03386255924170616
Q9VAY3	Q06143	0.03267772511848341
Q9VAY3	Q12251	0.03268957345971564
Q9VAY3	Q12289	0.030627962085308054
Q9VAY3	Q12482	0.05014218009478673
Q9VB14	P46784	0.0509478672985782
Q9VB14	Q08745	0.0509478672985782
Q9VB25	P17119	0.0867298578199052
Q9VB25	P27895	0.05407582938388625
Q9VB25	P28742	0.09052132701421801
Q9VB25	P28743	0.08009478672985781
Q9VB25	P32364	0.05402843601895735
Q9VB25	P53086	0.11232227488151658
Q9VB62	P38121	0.047867298578199054
Q9VBG6	P48362	0.040331753554502366
Q9VBN7	P23500	0.04123222748815166
Q9VBN7	P33303	0.03767772511848341
Q9VBN7	P38921	0.1033175355450237
Q9VBN7	P53320	0.03158767772511849
Q9VBN7	Q04013	0.031563981042654024
Q9VBN7	Q12482	0.04312796208530806
Q9VBP3	P39010	0.03617298578199052
Q9VBP3	P40480	0.032849526066350714
Q9VBP3	P50086	0.03361374407582939
Q9VBP3	Q02979	0.0350473933649289
Q9VBP9	P33755	0.15260663507109004
Q9VBW3	P00546	0.030663507109004742
Q9VBW3	P05986	0.036872037914691944
Q9VBW3	P06244	0.036492890995260666
Q9VBW3	P06245	0.03469194312796208
Q9VBW3	P06784	0.04080568720379146
Q9VBW3	P13185	0.03886255924170616
Q9VBW3	P13186	0.03540284360189573
Q9VBW3	P14681	0.03360189573459716
Q9VBW3	P17157	0.032582938388625596
Q9VBW3	P22216	0.03274881516587677
Q9VBW3	P22517	0.03293838862559242
Q9VBW3	P23561	0.039241706161137445
Q9VBW3	P25333	0.034123222748815164
Q9VBW3	P25389	0.030663507109004742
Q9VBW3	P25390	0.03222748815165877
Q9VBW3	P27636	0.04398104265402844
Q9VBW3	P32485	0.0350473933649289
Q9VBW3	P32490	0.03677725118483412
Q9VBW3	P32491	0.03751184834123223
Q9VBW3	P32562	0.04445497630331753
Q9VBW3	P38692	0.045
Q9VBW3	P38991	0.03860189573459716
Q9VBW3	P41808	0.03213270142180095
Q9VBW3	P43637	0.033838862559241706
Q9VBW3	P48562	0.03886255924170616
Q9VBW3	P53104	0.039620853080568716
Q9VBW3	P53233	0.029928909952606636
Q9VBW3	Q00772	0.032511848341232226
Q9VBW3	Q01389	0.04739336492890995
Q9VBW3	Q01919	0.033412322274881515
Q9VBW3	Q03002	0.03440758293838862
Q9VBW3	Q03497	0.042274881516587676
Q9VBW3	Q12236	0.035687203791469196
Q9VBW3	Q12469	0.03549763033175356
Q9VBX1	Q12532	0.06727488151658768
Q9VBZ5	Q06390	0.058767772511848344
Q9VC07	P48561	0.06492890995260664
Q9VC07	P53632	0.06255924170616113
Q9VC49	P22139	0.04976303317535545
Q9VCA8	P17442	0.03184834123222749
Q9VCA8	P40480	0.03770142180094787
Q9VCA9	Q12133	0.04488151658767773
Q9VCE1	Q02948	0.07085308056872038
Q9VCE6	P41833	0.1386255924170616
Q9VCF0	Q12012	0.05071090047393365
Q9VCH5	P49687	0.046540284360189574
Q9VCH5	Q02630	0.04016587677725118
Q9VCI0	P54964	0.06824644549763033
Q9VCN1	P21951	0.728909952606635
Q9VCU5	P40010	0.03175355450236967
Q9VCU5	P53742	0.029099526066350714
Q9VCU5	Q03151	0.04739336492890995
Q9VCW1	P10614	0.03853080568720379
Q9VCW1	P54781	0.03502369668246446
Q9VCX4	P25039	0.1443127962085308
Q9VCX4	P32324	0.039786729857819905
Q9VCX4	P39677	0.15023696682464455
Q9VCX4	P46943	0.03933649289099526
Q9VCX4	P53893	0.03661137440758294
Q9VCY3	Q08723	0.03130331753554502
Q9VCY8	Q03419	0.07630331753554502
Q9VCY8	Q07959	0.042274881516587676
Q9VCY8	Q12442	0.0947867298578199
Q9VCZ8	Q04493	0.0481042654028436
Q9VD25	P32910	0.05118483412322275
Q9VD51	P06634	0.07985781990521328
Q9VD51	P10081	0.07274881516587678
Q9VD51	P15424	0.09502369668246445
Q9VD51	P20447	0.08578199052132701
Q9VD51	P20448	0.15497630331753554
Q9VD51	P20449	0.06018957345971564
Q9VD51	P21372	0.07630331753554502
Q9VD51	P23394	0.07227488151658767
Q9VD51	P24783	0.0867298578199052
Q9VD51	P24784	0.07748815165876777
Q9VD51	P25808	0.0995260663507109
Q9VD51	P32892	0.1061611374407583
Q9VD51	P36120	0.09549763033175356
Q9VD51	P38112	0.07488151658767772
Q9VD51	P38712	0.1052132701421801
Q9VD51	P38719	0.08388625592417062
Q9VD51	P39517	0.07298578199052133
Q9VD51	P45818	0.06611374407582939
Q9VD51	P53734	0.05758293838862559
Q9VD51	Q03532	0.3018957345971564
Q9VD51	Q06218	0.05616113744075829
Q9VD51	Q07478	0.06421800947867298
Q9VD51	Q12099	0.07488151658767772
Q9VD51	Q12389	0.08483412322274882
Q9VDD7	Q12520	0.04881516587677725
Q9VDD9	P25582	0.060900473933649286
Q9VDD9	P38238	0.11042654028436019
Q9VDE5	P38789	0.08625592417061612
Q9VDE5	Q12153	0.08507109004739337
Q9VDS5	P39083	0.03725118483412322
Q9VDT6	P25582	0.04454976303317536
Q9VDT6	P38238	0.0437914691943128
Q9VDT6	P53123	0.03777251184834123
Q9VDY1	P22082	0.10023696682464456
Q9VDY1	P31244	0.04203791469194312
Q9VDY1	P31380	0.07476303317535545
Q9VDY1	P32333	0.07274881516587678
Q9VDY1	P32597	0.09691943127962085
Q9VDY1	P32657	0.08838862559241706
Q9VDY1	P32849	0.037950236966824646
Q9VDY1	P32863	0.05201421800947867
Q9VDY1	P38086	0.0530568720379147
Q9VDY1	P38144	0.09964454976303316
Q9VDY1	P40352	0.06575829383886256
Q9VDY1	P43610	0.09419431279620852
Q9VDY1	P53115	0.19087677725118485
Q9VDY1	Q05471	0.11836492890995261
Q9VDY1	Q08562	0.044312796208530805
Q9VDY1	Q08773	0.1009478672985782
Q9VDZ3	P39933	0.030497630331753553
Q9VDZ3	P39943	0.03459715639810427
Q9VDZ3	P41696	0.042535545023696684
Q9VDZ3	P47043	0.0418562401263823
Q9VDZ3	P53035	0.031658767772511844
Q9VDZ4	P40991	0.04327014218009479
Q9VDZ4	P53972	0.05308056872037915
Q9VE00	P10614	0.045639810426540285
Q9VE01	P10614	0.039052132701421806
Q9VE50	P38736	0.030379146919431277
Q9VE51	Q06224	0.2552132701421801
Q9VEA5	P20433	0.02928909952606635
Q9VEB3	P36160	0.10545023696682465
Q9VEC3	P32381	0.03549763033175356
Q9VEC3	P38696	0.030853080568720378
Q9VEC3	P53946	0.09656398104265404
Q9VEC3	P60010	0.03786729857819905
Q9VED0	P40085	0.08080568720379147
Q9VEI3	Q12520	0.04528436018957346
Q9VEJ2	Q99207	0.06018957345971564
Q9VEP1	P25582	0.06824644549763033
Q9VEP1	P38238	0.11469194312796209
Q9VEX6	P28737	0.03194312796208531
Q9VEX6	P32795	0.03431279620853081
Q9VEZ3	P46675	0.07132701421800948
Q9VEZ5	P00546	0.03194312796208531
Q9VEZ5	P05986	0.04672985781990521
Q9VEZ5	P06244	0.045639810426540285
Q9VEZ5	P06245	0.04454976303317536
Q9VEZ5	P06782	0.04464454976303318
Q9VEZ5	P06784	0.0371563981042654
Q9VEZ5	P08018	0.03194312796208531
Q9VEZ5	P08458	0.04123222748815166
Q9VEZ5	P11792	0.03149289099526067
Q9VEZ5	P12688	0.03521327014218009
Q9VEZ5	P13185	0.03786729857819905
Q9VEZ5	P14681	0.03469194312796209
Q9VEZ5	P15442	0.03274881516587677
Q9VEZ5	P17157	0.03488151658767772
Q9VEZ5	P18961	0.03623222748815166
Q9VEZ5	P22216	0.045924170616113744
Q9VEZ5	P22517	0.03867298578199052
Q9VEZ5	P23561	0.03146919431279621
Q9VEZ5	P24583	0.03137440758293839
Q9VEZ5	P24719	0.03540284360189574
Q9VEZ5	P25333	0.03440758293838862
Q9VEZ5	P25341	0.03630331753554502
Q9VEZ5	P25389	0.03706161137440758
Q9VEZ5	P25390	0.033222748815165876
Q9VEZ5	P27466	0.03995260663507109
Q9VEZ5	P31374	0.03113744075829384
Q9VEZ5	P32485	0.039976303317535544
Q9VEZ5	P32490	0.03303317535545023
Q9VEZ5	P32491	0.03744075829383886
Q9VEZ5	P32944	0.03431279620853081
Q9VEZ5	P34244	0.03758293838862559
Q9VEZ5	P38070	0.03760663507109004
Q9VEZ5	P38147	0.0414218009478673
Q9VEZ5	P38615	0.03459715639810427
Q9VEZ5	P38691	0.035876777251184835
Q9VEZ5	P38692	0.04116113744075829
Q9VEZ5	P38990	0.03495260663507109
Q9VEZ5	P38991	0.04535545023696683
Q9VEZ5	P39009	0.043981042654028434
Q9VEZ5	P48562	0.04180094786729858
Q9VEZ5	P53104	0.04834123222748815
Q9VEZ5	P53233	0.03232227488151659
Q9VEZ5	P53739	0.03744075829383886
Q9VEZ5	Q03002	0.03744075829383886
Q9VEZ5	Q03306	0.033744075829383886
Q9VEZ5	Q03407	0.03540284360189574
Q9VEZ5	Q03497	0.03734597156398104
Q9VEZ5	Q12100	0.03139810426540284
Q9VEZ5	Q12152	0.0445260663507109
Q9VEZ5	Q12236	0.03843601895734597
Q9VEZ5	Q12263	0.039881516587677725
Q9VEZ5	Q12469	0.0414218009478673
Q9VF08	P42949	0.043601895734597156
Q9VF26	P15938	0.0971563981042654
Q9VF26	P20095	0.0909952606635071
Q9VF26	P24384	0.09336492890995261
Q9VF26	P36009	0.0966824644549763
Q9VF26	P53131	0.104739336492891
Q9VF26	Q04217	0.05414691943127962
Q9VF26	Q06698	0.1037914691943128
Q9VF30	P24279	0.06540284360189573
Q9VF30	P29469	0.05971563981042654
Q9VF30	P29496	0.052843601895734595
Q9VF30	P30665	0.07890995260663507
Q9VF30	P38132	0.05947867298578199
Q9VF30	P53091	0.058767772511848344
Q9VFC8	P23337	0.3180094786729858
Q9VFC8	P27472	0.3123222748815166
Q9VFD5	P39010	0.031232227488151663
Q9VFD5	P40480	0.032772511848341235
Q9VFE4	P26783	0.13317535545023695
Q9VFJ2	P53875	0.04739336492890995
Q9VFL5	P00958	0.04464454976303318
Q9VFL5	P22438	0.13933649289099526
Q9VFP1	P10614	0.0395260663507109
Q9VFS8	P40555	0.036872037914691944
Q9VG82	P54781	0.036492890995260666
Q9VG93	P23202	0.028933649289099524
Q9VG96	P23202	0.028293838862559244
Q9VG98	P23202	0.02819905213270142
Q9VGH7	P37020	0.07085308056872038
Q9VGI8	P24783	0.03886255924170616
Q9VGI8	P35187	0.21990521327014217
Q9VGI8	Q12099	0.034218009478672984
Q9VGK7	Q06706	0.08601895734597156
Q9VGL8	P48566	0.04876777251184834
Q9VGL8	P53258	0.055924170616113746
Q9VGL8	Q12317	0.051421800947867295
Q9VGL8	Q12344	0.043270142180094784
Q9VGN9	P04449	0.031232227488151663
Q9VGN9	P24000	0.03146919431279621
Q9VGN9	Q07915	0.07606635071090047
Q9VGP4	P53067	0.03395734597156398
Q9VGP6	P48363	0.05308056872037915
Q9VGS2	P35691	0.06398104265402843
Q9VGW6	P24279	0.13649289099526066
Q9VGW6	P29469	0.16658767772511848
Q9VGW6	P29496	0.3113744075829384
Q9VGW6	P30665	0.1623222748815166
Q9VGW6	P38132	0.15995260663507108
Q9VGW6	P53091	0.14075829383886257
Q9VGZ0	P10614	0.03706161137440758
Q9VH07	Q03940	0.2985781990521327
Q9VH07	Q12464	0.1566350710900474
Q9VH48	P38074	0.08009478672985781
Q9VH69	P41057	0.04109004739336493
Q9VH69	P41058	0.039052132701421806
Q9VH70	P41696	0.036232227488151664
Q9VH70	P47043	0.04385071090047393
Q9VH70	P53968	0.03203791469194313
Q9VH78	P53730	0.0947867298578199
Q9VHH9	P40034	0.09265402843601896
