mouse	rat	score
Q8CFD5	Q71UF4	0.006419427710843374
Q8CFH6	D3ZML2	0.027720256024096387
Q8CFH6	D4AE59	0.012942394578313253
Q8CFH6	E9PSL7	0.009553840361445784
Q8CFH6	F1LP90	0.008734939759036145
Q8CFH6	F1M0Z1	0.012424698795180723
Q8CFH6	F1M7Y5	0.01303652108433735
Q8CFH6	O08679	0.035391566265060244
Q8CFH6	O08815	0.009930346385542169
Q8CFH6	O08875	0.01637801204819277
Q8CFH6	O35346	0.008866716867469879
Q8CFH6	O54874	0.010353915662650603
Q8CFH6	O88506	0.010683358433734939
Q8CFH6	O88764	0.01618975903614458
Q8CFH6	P05696	0.012518825301204819
Q8CFH6	P08413	0.01407191265060241
Q8CFH6	P09216	0.012142319277108434
Q8CFH6	P09217	0.013413027108433735
Q8CFH6	P11275	0.013930722891566265
Q8CFH6	P11345	0.00821253765060241
Q8CFH6	P11730	0.014213102409638554
Q8CFH6	P15791	0.01402484939759036
Q8CFH6	P18265	0.008518448795180723
Q8CFH6	P19139	0.0072853915662650605
Q8CFH6	P21708	0.007520707831325302
Q8CFH6	P27791	0.014495481927710843
Q8CFH6	P32577	0.008951430722891566
Q8CFH6	P35465	0.00941265060240964
Q8CFH6	P35739	0.006668862951807229
Q8CFH6	P36506	0.008391378012048194
Q8CFH6	P47196	0.01402484939759036
Q8CFH6	P49185	0.008377259036144578
Q8CFH6	P49186	0.008697289156626507
Q8CFH6	P49187	0.008664344879518072
Q8CFH6	P54645	0.02786144578313253
Q8CFH6	P63086	0.006993599397590361
Q8CFH6	P63319	0.011389307228915662
Q8CFH6	P67999	0.011530496987951807
Q8CFH6	P68182	0.014824924698795181
Q8CFH6	P68403	0.011765813253012049
Q8CFH6	P97756	0.013648343373493976
Q8CFH6	P97874	0.008697289156626507
Q8CFH6	P97924	0.010730421686746988
Q8CFH6	Q01986	0.00804781626506024
Q8CFH6	Q03114	0.009026731927710844
Q8CFH6	Q04589	0.007991340361445784
Q8CFH6	Q06226	0.011859939759036145
Q8CFH6	Q09137	0.02786144578313253
Q8CFH6	Q62689	0.008160768072289156
Q8CFH6	Q62844	0.008339608433734939
Q8CFH6	Q62868	0.010824548192771084
Q8CFH6	Q62915	0.014401355421686747
Q8CFH6	Q62925	0.009695030120481929
Q8CFH6	Q63092	0.011765813253012049
Q8CFH6	Q63433	0.011012801204819277
Q8CFH6	Q63454	0.008118411144578314
Q8CFH6	Q63531	0.013130647590361446
Q8CFH6	Q63538	0.0083019578313253
Q8CFH6	Q63604	0.007144201807228916
Q8CFH6	Q63638	0.01051863704819277
Q8CFH6	Q63699	0.01011859939759036
Q8CFH6	Q641Z4	0.008556099397590363
Q8CFH6	Q64725	0.007398343373493975
Q8CFH6	Q66HA1	0.008810240963855421
Q8CFH6	Q7TPK6	0.00913968373493976
Q8CFH6	Q7TT49	0.010353915662650603
Q8CFH6	Q810W7	0.012754141566265061
Q8CFH6	Q8VHF0	0.035297439759036146
Q8CFH6	Q91XS8	0.010730421686746988
Q8CFH6	Q9JIH7	0.009045557228915662
Q8CFH6	Q9QY78	0.009600903614457831
Q8CFH6	Q9R012	0.012942394578313253
Q8CFH6	Q9WUD9	0.008593749999999999
Q8CFH6	Q9Z2A6	0.010353915662650603
Q8CFH6	Q9Z2P5	0.007864269578313253
Q8CFI0	F1LP64	0.010824548192771084
Q8CFI0	P05696	0.00675828313253012
Q8CFI0	P63319	0.006381777108433736
Q8CFI0	Q62747	0.006814759036144579
Q8CFI0	Q9JK71	0.006438253012048194
Q8CFI2	P63281	0.008734939759036144
Q8CFI2	Q9EQX9	0.008377259036144578
Q8CFN5	Q2MJT0	0.042262801204819275
Q8CFR0	P31721	0.007685429216867471
Q8CFR0	Q5FVH0	0.007360692771084337
Q8CFZ4	P35053	0.01567206325301205
Q8CG03	P14270	0.011342243975903615
Q8CG03	Q01062	0.01877823795180723
Q8CG19	G3V928	0.006541792168674699
Q8CG19	O70244	0.008254894578313254
Q8CG19	Q63722	0.008673757530120483
Q8CG19	Q9WVH8	0.010932345453241536
Q8CG50	M0RC99	0.013177710843373495
Q8CG50	O35509	0.017601656626506024
Q8CG50	P05712	0.01618975903614458
Q8CG50	P05714	0.015625
Q8CG50	P08644	0.007120670180722892
Q8CG50	P09527	0.010730421686746988
Q8CG50	P10536	0.017131024096385544
Q8CG50	P20171	0.007017131024096385
Q8CG50	P35280	0.016283885542168676
Q8CG50	P35281	0.015530873493975904
Q8CG50	P35284	0.014589608433734939
Q8CG50	P35286	0.016848644578313254
Q8CG50	P61107	0.01534262048192771
Q8CG50	P61227	0.007883094879518071
Q8CG50	P61589	0.007247740963855422
Q8CG50	P62494	0.017225150602409638
Q8CG50	P62824	0.01402484939759036
Q8CG50	P62828	0.009789156626506024
Q8CG50	P62836	0.007868975903614458
Q8CG50	P63012	0.014118975903614458
Q8CG50	P70550	0.016848644578313254
Q8CG50	Q04970	0.006706513554216868
Q8CG50	Q5BJQ5	0.007125376506024097
Q8CG50	Q5EB77	0.013365963855421686
Q8CG50	Q5U1Y1	0.010542168674698794
Q8CG50	Q62636	0.00804781626506024
Q8CG50	Q63941	0.013930722891566265
Q8CG50	Q63942	0.013836596385542169
Q8CG50	Q6GQP4	0.012707078313253012
Q8CG50	Q6NYB7	0.016848644578313254
Q8CG50	Q6RUV5	0.006381777108433735
Q8CG50	Q8K586	0.009600903614457831
Q8CG50	Q9WVB1	0.01430722891566265
Q8CG50	Q9Z1Y0	0.00755835843373494
Q8CG71	Q5M843	0.006127635542168674
Q8CG71	Q64375	0.013883659638554216
Q8CG71	Q9R1J8	0.06278237951807229
Q8CG79	O70511	0.0065606174698795185
Q8CG79	Q10728	0.00768542921686747
Q8CGA0	P20650	0.00941265060240964
Q8CGA0	Q80Z30	0.03454442771084337
Q8CGB3	O70511	0.007163550033467202
Q8CGB3	Q9EQG6	0.006578266189759037
Q8CGC6	P13383	0.006687688253012048
Q8CGC7	Q6P7B0	0.006146460843373494
Q8CGE9	O08774	0.25800075301204817
Q8CGE9	O70521	0.008899661144578314
Q8CGF6	O35353	0.0067441641566265064
Q8CGF6	P52287	0.00705007530120482
Q8CGF6	P54311	0.006777108433734939
Q8CGF6	P54313	0.006941829819277108
Q8CGF6	P62882	0.008951430722891566
Q8CGF6	P63004	0.0063276543674698794
Q8CGK3	Q924S5	0.17780496987951808
Q8CGK7	P04897	0.025131777108433735
Q8CGK7	P08753	0.024943524096385544
Q8CGK7	P10824	0.025225903614457833
Q8CGK7	P19627	0.02287274096385542
Q8CGK7	P59215	0.025602409638554216
Q8CGK7	P63095	0.060335090361445784
Q8CGK7	P82471	0.025602409638554216
Q8CGK7	Q6Q7Y5	0.02211972891566265
Q8CGM1	O08722	0.007640719126506024
Q8CGM1	O88917	0.01430722891566265
Q8CGM1	P35353	0.006673569277108434
Q8CGN4	O70511	0.006941829819277108
Q8CGP0	Q00715	0.020943147590361446
Q8CGP2	Q00715	0.022307981927710843
Q8CGP6	A9UMV8	0.022590361445783132
Q8CGP6	P02262	0.023531626506024098
Q8CGP6	P0C0S7	0.013177710843373495
Q8CGP6	Q02874	0.014401355421686747
Q8CGU1	Q66HR5	0.12688253012048192
Q8CGY6	P53042	0.00677710843373494
Q8CGY6	Q75Q39	0.006127635542168674
Q8CGY8	O35814	0.006744164156626506
Q8CGY8	P56558	0.20227786144578314
Q8CGY8	Q4V8A2	0.006852409638554217
Q8CH25	O88453	0.014448418674698794
Q8CH72	O70277	0.007247740963855422
Q8CH77	Q2IBD4	0.011577560240963855
Q8CHC4	D3ZGS3	0.02084902108433735
Q8CHC4	P97573	0.014636671686746988
Q8CHC4	Q62910	0.29292168674698793
Q8CHC4	Q9WVR3	0.01327183734939759
Q8CHE4	P70587	0.008519233182730923
Q8CHG7	F1M386	0.28962725903614456
Q8CHH9	B3GNI6	0.06052334337349398
Q8CHH9	Q91Y81	0.024378765060240965
Q8CHH9	Q9JJM9	0.024802334337349397
Q8CHH9	Q9QZR6	0.024331701807228916
Q8CHH9	Q9WU34	0.02475527108433735
Q8CHH9	Q9WVC0	0.029085090361445784
Q8CHI8	Q8K1P7	0.010212725903614458
Q8CHT0	P11883	0.006993599397590361
Q8CHT0	P11884	0.012801204819277108
Q8CHT0	P30839	0.006122929216867469
Q8CHT0	Q02253	0.008753765060240963
Q8CHT0	Q9JLJ3	0.01430722891566265
Q8CHT1	Q6RFZ7	0.006414721385542169
Q8CHT1	Q9WVE9	0.010353915662650603
Q8CHU3	O88339	0.042309864457831324
Q8CI15	Q91V26	0.06555911144578314
Q8CI43	O88751	0.005962914156626506
Q8CI43	P02600	0.02348456325301205
Q8CI43	P13832	0.006033509036144578
Q8CI43	P16409	0.023060993975903613
Q8CI43	P17209	0.022072665662650603
Q8CI43	P18666	0.006635918674698795
Q8CI43	Q64119	0.02362575301204819
Q8CI43	Q64122	0.006560617469879517
Q8CI51	D4A702	0.006325301204819277
Q8CI51	O35115	0.007106551204819279
Q8CI51	P36202	0.008339608433734939
Q8CI51	P52944	0.009167921686746988
Q8CI51	Q2LAP6	0.0072853915662650605
Q8CI51	Q62920	0.10749246987951808
Q8CI51	Q66H76	0.01172973142570281
Q8CI51	Q6KC51	0.007414031124497991
Q8CI51	Q71QF9	0.007031249999999999
Q8CI94	P09811	0.13290662650602408
Q8CI94	P09812	0.1354480421686747
Q8CI94	P53534	0.16283885542168675
Q8CIE2	O70260	0.007972515060240964
Q8CIE6	O35142	0.025978915662650603
Q8CIE6	P58405	0.007953689759036145
Q8CIE6	P63004	0.008713761295180722
Q8CIE6	P70483	0.007501882530120482
Q8CIE6	Q5XIG8	0.006979480421686748
Q8CIE6	Q9EPV5	0.007398343373493975
Q8CIE6	Q9JMJ4	0.008414909638554218
Q8CIH5	P10686	0.11911709337349398
Q8CIH5	P10687	0.0149425828313253
Q8CIH5	P41499	0.007972515060240964
Q8CIH5	P62994	0.0072853915662650605
Q8CIN4	D3ZML2	0.011295180722891566
Q8CIN4	D4AE59	0.009487951807228915
Q8CIN4	E9PSL7	0.00938441265060241
Q8CIN4	F1LP90	0.018401731927710843
Q8CIN4	F1M0Z1	0.008499623493975903
Q8CIN4	F1M7Y5	0.00988328313253012
Q8CIN4	O08679	0.012895331325301206
Q8CIN4	O08815	0.02000188253012048
Q8CIN4	O08875	0.012048192771084338
Q8CIN4	O54874	0.009600903614457831
Q8CIN4	O88506	0.017648719879518073
Q8CIN4	O88764	0.010730421686746988
Q8CIN4	P05696	0.010353915662650603
Q8CIN4	P08413	0.012801204819277108
Q8CIN4	P09216	0.011295180722891566
Q8CIN4	P09217	0.01016566265060241
Q8CIN4	P0C1X8	0.006490022590361446
Q8CIN4	P11275	0.013083584337349397
Q8CIN4	P11345	0.01016566265060241
Q8CIN4	P11730	0.01223644578313253
Q8CIN4	P15127	0.007906626506024096
Q8CIN4	P15791	0.013130647590361446
Q8CIN4	P19139	0.0074689382530120476
Q8CIN4	P21708	0.00941265060240964
Q8CIN4	P27791	0.011671686746987951
Q8CIN4	P32577	0.008499623493975903
Q8CIN4	P35465	0.07600715361445783
Q8CIN4	P36506	0.010636295180722892
Q8CIN4	P47196	0.01195406626506024
Q8CIN4	P49185	0.00964796686746988
Q8CIN4	P49186	0.010071536144578314
Q8CIN4	P49187	0.009789156626506024
Q8CIN4	P54645	0.011859939759036145
Q8CIN4	P63086	0.008772590361445783
Q8CIN4	P63319	0.010495105421686747
Q8CIN4	P67999	0.012330572289156627
Q8CIN4	P68182	0.01171875
Q8CIN4	P68403	0.009695030120481929
Q8CIN4	P97756	0.010212725903614458
Q8CIN4	P97874	0.008847891566265061
Q8CIN4	P97924	0.00988328313253012
Q8CIN4	Q01986	0.010965737951807228
Q8CIN4	Q03114	0.009553840361445784
Q8CIN4	Q04589	0.007614834337349398
Q8CIN4	Q06226	0.012283509036144578
Q8CIN4	Q09137	0.01148343373493976
Q8CIN4	Q62689	0.007704254518072289
Q8CIN4	Q62868	0.00941265060240964
Q8CIN4	Q62915	0.01120105421686747
Q8CIN4	Q62925	0.013695406626506024
Q8CIN4	Q63092	0.010024472891566265
Q8CIN4	Q63433	0.010353915662650603
Q8CIN4	Q63454	0.0069747740963855415
Q8CIN4	Q63470	0.006381777108433735
Q8CIN4	Q63531	0.010730421686746988
Q8CIN4	Q63538	0.010071536144578314
Q8CIN4	Q63638	0.009742093373493976
Q8CIN4	Q63699	0.01223644578313253
Q8CIN4	Q641Z4	0.00941265060240964
Q8CIN4	Q66HA1	0.009600903614457831
Q8CIN4	Q7TNZ6	0.009600903614457831
Q8CIN4	Q7TPK6	0.010871611445783132
Q8CIN4	Q7TT49	0.009064382530120482
Q8CIN4	Q810W7	0.010542168674698794
Q8CIN4	Q8VHF0	0.013460090361445784
Q8CIN4	Q91XS8	0.00988328313253012
Q8CIN4	Q9JIH7	0.011153990963855422
Q8CIN4	Q9JLS3	0.018448795180722892
Q8CIN4	Q9QY78	0.009789156626506024
Q8CIN4	Q9R012	0.011248117469879517
Q8CIN4	Q9Z2A6	0.010824548192771084
Q8CIP4	D3ZML2	0.02682605421686747
Q8CIP4	D4AE59	0.014118975903614458
Q8CIP4	E9PSL7	0.01148343373493976
Q8CIP4	F1LP90	0.010259789156626505
Q8CIP4	F1M0Z1	0.012142319277108434
Q8CIP4	F1M7Y5	0.014777861445783132
Q8CIP4	O08679	0.06979480421686747
Q8CIP4	O08815	0.011106927710843373
Q8CIP4	O08875	0.01590737951807229
Q8CIP4	O35346	0.0083019578313253
Q8CIP4	O54874	0.01195406626506024
Q8CIP4	O88506	0.010353915662650603
Q8CIP4	O88764	0.015625
Q8CIP4	P05696	0.014495481927710843
Q8CIP4	P08413	0.016566265060240965
Q8CIP4	P09216	0.015436746987951807
Q8CIP4	P09217	0.013460090361445784
Q8CIP4	P0C1X8	0.0067441641566265064
Q8CIP4	P11275	0.016236822289156627
Q8CIP4	P11345	0.008829066265060243
Q8CIP4	P11730	0.016001506024096387
Q8CIP4	P15127	0.007177146084337349
Q8CIP4	P15791	0.01637801204819277
Q8CIP4	P18265	0.00844785391566265
Q8CIP4	P19139	0.00793957078313253
Q8CIP4	P21708	0.00823136295180723
Q8CIP4	P27791	0.01567206325301205
Q8CIP4	P32577	0.010730421686746988
Q8CIP4	P35465	0.012895331325301206
Q8CIP4	P36506	0.009045557228915662
Q8CIP4	P47196	0.015530873493975904
Q8CIP4	P49185	0.00964796686746988
Q8CIP4	P49186	0.009977409638554216
Q8CIP4	P49187	0.01040097891566265
Q8CIP4	P54645	0.024614081325301206
Q8CIP4	P63086	0.00808546686746988
Q8CIP4	P63319	0.014354292168674699
Q8CIP4	P67999	0.014589608433734939
Q8CIP4	P68182	0.01534262048192771
Q8CIP4	P68403	0.013648343373493976
Q8CIP4	P70600	0.007210090361445783
Q8CIP4	P97633	0.006052334337349397
Q8CIP4	P97756	0.01303652108433735
Q8CIP4	P97874	0.009153802710843373
Q8CIP4	P97924	0.010824548192771084
Q8CIP4	Q01986	0.008880835843373493
Q8CIP4	Q03114	0.009695030120481929
Q8CIP4	Q04589	0.008556099397590363
Q8CIP4	Q06226	0.013601280120481929
Q8CIP4	Q09137	0.024943524096385544
Q8CIP4	Q62689	0.008951430722891566
Q8CIP4	Q62844	0.00988328313253012
Q8CIP4	Q62868	0.012189382530120483
Q8CIP4	Q62915	0.013742469879518071
Q8CIP4	Q62925	0.009930346385542169
Q8CIP4	Q63092	0.012189382530120483
Q8CIP4	Q63433	0.013365963855421686
Q8CIP4	Q63454	0.00783132530120482
Q8CIP4	Q63470	0.00705007530120482
Q8CIP4	Q63531	0.013836596385542169
Q8CIP4	Q63538	0.00941265060240964
Q8CIP4	Q63638	0.010918674698795181
Q8CIP4	Q63699	0.011671686746987951
Q8CIP4	Q641Z4	0.009356174698795182
Q8CIP4	Q64725	0.008734939759036145
Q8CIP4	Q66HA1	0.00941265060240964
Q8CIP4	Q7TNZ6	0.00625
Q8CIP4	Q7TPK6	0.01011859939759036
Q8CIP4	Q7TT49	0.011765813253012049
Q8CIP4	Q810W7	0.013224774096385542
Q8CIP4	Q8VHF0	0.08452560240963855
Q8CIP4	Q91XS8	0.012424698795180723
Q8CIP4	Q9JIH7	0.010448042168674699
Q8CIP4	Q9JLS3	0.010448042168674699
Q8CIP4	Q9QY78	0.010824548192771084
Q8CIP4	Q9R012	0.013648343373493976
Q8CIP4	Q9WUD9	0.009506777108433735
Q8CIP4	Q9Z2A6	0.01120105421686747
Q8CIP4	Q9Z2P5	0.008137236445783132
Q8CJ19	D3ZHV2	0.007953689759036145
Q8CJ19	G3V7L1	0.007558358433734941
Q8CJ19	P11530	0.007972515060240964
Q8CJ19	P30427	0.007953689759036145
Q8CJ19	Q2KN99	0.009007906626506024
Q8CJ19	Q9QWN8	0.01016566265060241
Q8CJ19	Q9QXQ0	0.008970256024096386
Q8CJ19	Q9Z1P2	0.009243222891566266
Q8CJ26	P07174	0.009619728915662651
Q8CJ26	Q8K5A9	0.03962725903614458
Q8CJF9	Q9QZ81	0.1356362951807229
Q8CJG0	Q9QZ81	0.1691453313253012
Q8CJG1	Q9QZ81	0.14090737951807228
Q8JZL0	Q01714	0.0068935899849397585
Q8JZL0	Q02975	0.021594189257028117
Q8JZL0	Q07120	0.009478539156626506
Q8JZN5	P08503	0.019907756024096387
Q8JZN5	P15650	0.01609563253012048
Q8JZN5	P15651	0.021554969879518073
Q8JZP2	O70441	0.11069277108433735
Q8JZP2	P09951	0.03761059864457831
Q8JZP2	Q63537	0.05704066265060241
Q8JZQ2	B2RYN7	0.01223644578313253
Q8JZQ2	P46462	0.01774284638554217
Q8JZQ2	P62193	0.01882530120481928
Q8JZQ2	P62198	0.020378388554216868
Q8JZQ2	Q505J9	0.01148343373493976
Q8JZQ2	Q63347	0.019954819277108432
Q8JZQ2	Q63569	0.01797816265060241
Q8JZQ2	Q63570	0.01797816265060241
Q8JZQ2	Q793F9	0.012142319277108434
Q8JZQ2	Q925S8	0.03313253012048193
Q8JZQ2	Q9QUL6	0.012283509036144578
Q8JZQ9	Q4G061	0.1530496987951807
Q8JZR6	P23562	0.051063629518072286
Q8JZR6	Q9JI66	0.1013742469879518
Q8JZS0	O55164	0.006461784638554216
Q8JZS0	P31016	0.007059487951807229
Q8JZS0	Q4L1J4	0.00604527484939759
Q8JZS0	Q62696	0.006713573042168675
Q8JZS0	Q62936	0.007151261295180723
Q8JZS0	Q63622	0.006785736696787149
Q8JZS0	Q792I0	0.02809676204819277
Q8JZS0	Q9WVJ4	0.006052334337349397
Q8JZS0	Q9Z252	0.029461596385542167
Q8JZU2	O89035	0.007887801204819278
Q8JZU2	P32089	0.058923192771084335
Q8JZU2	P97700	0.007501882530120481
Q8JZU2	Q05962	0.008226656626506025
Q8JZU2	Q09073	0.008193712349397591
Q8JZU2	Q505J6	0.010918674698795181
Q8JZX3	B0BNA7	0.005835843373493976
Q8JZX3	O35142	0.008408634538152611
Q8JZX3	O35353	0.008459619728915662
Q8JZX3	P52287	0.00835843373493976
Q8JZX3	P54311	0.008723173945783133
Q8JZX3	P54313	0.009134977409638555
Q8JZX3	P58405	0.0071018448795180725
Q8JZX3	P62882	0.01148343373493976
Q8JZX3	P63004	0.012754141566265061
Q8JZX3	P63245	0.009151449548192771
Q8JZX3	P70483	0.00753953313253012
Q8JZX3	Q5XIG8	0.0086902296686747
Q8JZX3	Q62623	0.006344126506024097
Q8JZX3	Q71UF4	0.006014683734939759
Q8JZX3	Q9EPV5	0.00812126855636833
Q8JZX3	Q9JMJ4	0.009224397590361446
Q8JZX4	Q9WV25	0.007412462349397591
Q8JZZ7	O88917	0.1786050451807229
Q8JZZ7	P35353	0.007360692771084336
Q8K021	P56603	0.06635918674698796
Q8K021	Q9JKE3	0.01849585843373494
Q8K0D0	D3ZML2	0.00941265060240964
Q8K0D0	D4AE59	0.008570218373493976
Q8K0D0	E9PSL7	0.006381777108433736
Q8K0D0	F1LP90	0.009012612951807228
Q8K0D0	F1M0Z1	0.007614834337349398
Q8K0D0	F1M7Y5	0.008664344879518072
Q8K0D0	O08679	0.009930346385542169
Q8K0D0	O08815	0.008734939759036145
Q8K0D0	O08875	0.0083019578313253
Q8K0D0	O35346	0.006071159638554217
Q8K0D0	O54874	0.0066170933734939754
Q8K0D0	O88506	0.00812311746987952
Q8K0D0	O88764	0.008193712349397591
Q8K0D0	P05696	0.008499623493975903
Q8K0D0	P08413	0.008461972891566265
Q8K0D0	P09216	0.007558358433734941
Q8K0D0	P09217	0.008207831325301205
Q8K0D0	P0C1X8	0.006833584337349397
Q8K0D0	P11275	0.008772590361445783
Q8K0D0	P11345	0.007398343373493975
Q8K0D0	P11730	0.008283132530120483
Q8K0D0	P15791	0.008678463855421687
Q8K0D0	P18265	0.015766189759036143
Q8K0D0	P19139	0.01148343373493976
Q8K0D0	P21708	0.01717808734939759
Q8K0D0	P27791	0.007464231927710843
Q8K0D0	P35465	0.008829066265060241
Q8K0D0	P35739	0.006184111445783133
Q8K0D0	P36506	0.009167921686746988
Q8K0D0	P47196	0.007614834337349398
Q8K0D0	P49185	0.013130647590361446
Q8K0D0	P49186	0.012518825301204819
Q8K0D0	P49187	0.012848268072289157
Q8K0D0	P54645	0.00940323795180723
Q8K0D0	P63086	0.017366340361445784
Q8K0D0	P63319	0.007483057228915663
Q8K0D0	P67999	0.008593749999999999
Q8K0D0	P68182	0.007614834337349398
Q8K0D0	P68403	0.00808546686746988
Q8K0D0	P70600	0.006381777108433735
Q8K0D0	P97756	0.007756024096385543
Q8K0D0	P97874	0.007360692771084337
Q8K0D0	Q01986	0.009459713855421686
Q8K0D0	Q03114	0.03219126506024096
Q8K0D0	Q04589	0.007247740963855422
Q8K0D0	Q06226	0.008339608433734939
Q8K0D0	Q09137	0.009153802710843373
Q8K0D0	Q62689	0.00753953313253012
Q8K0D0	Q62844	0.007501882530120482
Q8K0D0	Q62868	0.006993599397590361
Q8K0D0	Q62915	0.00802899096385542
Q8K0D0	Q62925	0.009742093373493976
Q8K0D0	Q63092	0.007177146084337349
Q8K0D0	Q63285	0.006344126506024097
Q8K0D0	Q63433	0.00701242469879518
Q8K0D0	Q63454	0.012048192771084338
Q8K0D0	Q63470	0.008716114457831325
Q8K0D0	Q63531	0.007859563253012049
Q8K0D0	Q63538	0.016566265060240965
Q8K0D0	Q63604	0.006287650602409638
Q8K0D0	Q63638	0.007214796686746988
Q8K0D0	Q63699	0.030026355421686746
Q8K0D0	Q641Z4	0.02004894578313253
Q8K0D0	Q7TT49	0.006325301204819277
Q8K0D0	Q810W7	0.0072853915662650605
Q8K0D0	Q8VHF0	0.00964796686746988
Q8K0D0	Q91XS8	0.007699548192771084
Q8K0D0	Q9JLS3	0.00817488704819277
Q8K0D0	Q9QY78	0.007887801204819278
Q8K0D0	Q9R012	0.008847891566265061
Q8K0D0	Q9WUD9	0.007718373493975903
Q8K0D0	Q9Z2A6	0.01581325301204819
Q8K0D5	P05197	0.008101939006024097
Q8K0E8	P02680	0.021037274096385544
Q8K0E8	P14480	0.08245481927710843
Q8K0E8	Q05546	0.01407191265060241
Q8K0G8	Q6AY09	0.009437751004016065
Q8K0G8	Q794E4	0.0084972703313253
Q8K0G8	Q8VHV7	0.009450301204819277
Q8K0L0	O70511	0.01140499497991968
Q8K0L0	P0C6S7	0.006317457329317269
Q8K0L0	Q10728	0.00696300828313253
Q8K0L0	Q2IBD4	0.007233621987951806
Q8K0L0	Q8VHK2	0.007233621987951807
Q8K0L0	Q9EQG6	0.008010165662650602
Q8K0L9	Q01714	0.0064335466867469875
Q8K0L9	Q02975	0.00898531626506024
Q8K0L9	Q07120	0.008048992846385541
Q8K0Q5	P30337	0.006033509036144578
Q8K0Q5	Q63358	0.008716114457831325
Q8K0T0	Q64548	0.1276355421686747
Q8K0T0	Q6RJR6	0.022825677710843373
Q8K0T0	Q9JK11	0.026167168674698794
Q8K0Y2	P12839	0.015013177710843373
Q8K0Y2	P16884	0.010730421686746988
Q8K0Y2	P19527	0.013130647590361446
Q8K0Y2	P21807	0.012142319277108434
Q8K0Y2	P23565	0.014730798192771084
Q8K0Y2	P31000	0.013460090361445784
Q8K0Y2	P47819	0.014919051204819277
Q8K0Y2	P48675	0.01430722891566265
Q8K0Y2	P48679	0.009553840361445784
Q8K0Y2	P70615	0.00936558734939759
Q8K0Y2	Q10758	0.013930722891566265
Q8K0Y2	Q5BJY9	0.02739081325301205
Q8K0Y2	Q63279	0.0352503765060241
Q8K0Y2	Q6IFU8	0.035862198795180725
Q8K0Y2	Q6IFV1	0.03510918674698795
Q8K0Y2	Q6IG00	0.01355421686746988
Q8K0Y2	Q6IMF3	0.012142319277108434
Q8K1I7	Q6IN36	0.04536897590361446
Q8K1M6	O35303	0.13958960843373494
Q8K1M6	P21575	0.025894201807228914
Q8K1M6	P39052	0.025032944277108435
Q8K1M6	Q08877	0.02484469126506024
Q8K1M6	Q2TA68	0.009553840361445784
Q8K1N2	Q63312	0.043321724397590355
Q8K1R7	D3ZML2	0.010871611445783132
Q8K1R7	D4AE59	0.007718373493975903
Q8K1R7	E9PSL7	0.009459713855421686
Q8K1R7	F1LP90	0.010871611445783132
Q8K1R7	F1M0Z1	0.007506588855421686
Q8K1R7	F1M7Y5	0.010495105421686747
Q8K1R7	O08679	0.010777484939759037
Q8K1R7	O08815	0.01148343373493976
Q8K1R7	O08875	0.008283132530120483
Q8K1R7	O35346	0.006908885542168675
Q8K1R7	O54874	0.008847891566265061
Q8K1R7	O88506	0.009977409638554216
Q8K1R7	O88764	0.00821253765060241
Q8K1R7	P05696	0.00859375
Q8K1R7	P08413	0.008066641566265059
Q8K1R7	P09216	0.010024472891566265
Q8K1R7	P09217	0.010636295180722892
Q8K1R7	P0C1X8	0.006706513554216868
Q8K1R7	P11275	0.008061935240963856
Q8K1R7	P11345	0.008410203313253012
Q8K1R7	P11730	0.008537274096385543
Q8K1R7	P15791	0.00802899096385542
Q8K1R7	P18265	0.008372552710843374
Q8K1R7	P21708	0.0072853915662650605
Q8K1R7	P27791	0.00988328313253012
Q8K1R7	P35465	0.010024472891566265
Q8K1R7	P35739	0.007163027108433734
Q8K1R7	P36506	0.008250188253012049
Q8K1R7	P47196	0.008499623493975905
Q8K1R7	P49185	0.008207831325301205
Q8K1R7	P49186	0.008264307228915663
Q8K1R7	P49187	0.008429028614457832
Q8K1R7	P53767	0.0065982680722891564
Q8K1R7	P54645	0.00823136295180723
Q8K1R7	P63086	0.006885353915662651
Q8K1R7	P63319	0.008066641566265059
Q8K1R7	P67999	0.009375
Q8K1R7	P68182	0.009459713855421686
Q8K1R7	P68403	0.007920745481927711
Q8K1R7	P70600	0.006923004518072289
Q8K1R7	P97756	0.0072665662650602415
Q8K1R7	P97874	0.007087725903614457
Q8K1R7	P97924	0.0074501129518072294
Q8K1R7	Q01986	0.00804781626506024
Q8K1R7	Q03114	0.008137236445783133
Q8K1R7	Q04589	0.007341867469879518
Q8K1R7	Q06226	0.00941265060240964
Q8K1R7	Q09137	0.00808546686746988
Q8K1R7	Q62689	0.009007906626506024
Q8K1R7	Q62844	0.007614834337349398
Q8K1R7	Q62868	0.008791415662650603
Q8K1R7	Q62915	0.008123117469879518
Q8K1R7	Q62925	0.010024472891566265
Q8K1R7	Q63092	0.007718373493975903
Q8K1R7	Q63433	0.0075254141566265045
Q8K1R7	Q63454	0.0076524849397590355
Q8K1R7	Q63470	0.007195971385542167
Q8K1R7	Q63531	0.009612669427710843
Q8K1R7	Q63538	0.0074501129518072294
Q8K1R7	Q63604	0.007144201807228916
Q8K1R7	Q63638	0.007405402861445783
Q8K1R7	Q63699	0.00753953313253012
Q8K1R7	Q641Z4	0.007304216867469879
Q8K1R7	Q66HA1	0.008589043674698794
Q8K1R7	Q7TPK6	0.009327936746987951
