human	fly	score
Q9P243	P07665	0.009050866723500995
Q9P243	P08155	0.011705029838022163
Q9P243	P08970	0.012233589087809036
Q9P243	P13360	0.011276285876669512
Q9P243	P15619	0.012311736288718386
Q9P243	P19538	0.009434498437055983
Q9P243	P39413	0.00975419153168514
Q9P243	Q8T053	0.009413185564080705
Q9P243	Q9U405	0.010045467462347258
Q9P243	Q9VH70	0.010585393577720944
Q9P243	Q9VHM6	0.010912190963341858
Q9P243	Q9VI93	0.009954295727953017
Q9P243	Q9VJN5	0.01040068201193521
Q9P243	Q9VQ56	0.011019347352467556
Q9P243	Q9VQS7	0.010919295254333617
Q9P243	Q9VQU9	0.010862460926399543
Q9P243	Q9VR05	0.011329568059107701
Q9P244	Q24020	0.009605001420858197
Q9P244	Q9V477	0.010862460926399546
Q9P244	Q9VUN0	0.009462915601023017
Q9P244	Q9VZZ4	0.014123330491616938
Q9P246	P83094	0.04703040636544473
Q9P253	Q24314	0.07438192668371696
Q9P255	A1Z9R4	0.011179616774245931
Q9P255	P07247	0.016175286539736666
Q9P255	P07664	0.011461589466704556
Q9P255	P07665	0.011006322818982669
Q9P255	P08044	0.012840836817818915
Q9P255	P08155	0.021897003567932817
Q9P255	P08970	0.0181898266552998
Q9P255	P13360	0.01902857017946532
Q9P255	P15619	0.018343279340721795
Q9P255	P19538	0.011057828928672917
Q9P255	P20385	0.01615200025259701
Q9P255	P23803	0.013130071122398487
Q9P255	P25932	0.012504567044208992
Q9P255	P28166	0.010813204508856677
Q9P255	P39413	0.01580823150516246
Q9P255	P39768	0.011206308610400681
Q9P255	P51521	0.0097257743677181
Q9P255	Q24266	0.009849566638249502
Q9P255	Q7K0S9	0.010132748751674584
Q9P255	Q8I7Z8	0.011677297730686471
Q9P255	Q8ST83	0.011523159988633134
Q9P255	Q8T053	0.01113479208108364
Q9P255	Q9U405	0.014806763285024156
Q9P255	Q9VDZ3	0.015189989039093901
Q9P255	Q9VH70	0.01621613621293928
Q9P255	Q9VHM6	0.01463690614585755
Q9P255	Q9VI93	0.01670574026712134
Q9P255	Q9VJN5	0.01372904234157431
Q9P255	Q9VQ56	0.021040541820592968
Q9P255	Q9VQS7	0.01701702661741025
Q9P255	Q9VQU9	0.01692882576833983
Q9P255	Q9VR05	0.021236017463638946
Q9P255	Q9VZN4	0.009685178419193767
Q9P258	P25171	0.012063086104006821
Q9P258	Q9NB71	0.009931798806479115
Q9P258	Q9VR91	0.015239719076036207
Q9P265	Q9W0S9	0.1753800795680591
Q9P273	O61307	0.2041062801932367
Q9P273	P07207	0.01124372454295728
Q9P273	P10041	0.010152031827223643
Q9P273	P18168	0.011011651037226483
Q9P273	Q00174	0.009931798806479115
Q9P273	Q9VYN8	0.0929951690821256
Q9P273	Q9W0A0	0.010212418300653595
Q9P275	Q24574	0.012702472293265134
Q9P275	Q8IQ27	0.023159988633134412
Q9P275	Q9VRP5	0.03751065643648764
Q9P275	Q9VVR1	0.021739130434782608
Q9P275	Q9VYQ8	0.013405797101449275
Q9P281	Q3LHL9	0.02305342426825803
Q9P283	Q24322	0.0472435350951975
Q9P283	Q24323	0.04063654447286161
Q9P286	A1Z7T0	0.013832054560954815
Q9P286	A1Z9X0	0.01584256891162262
Q9P286	A8DYP0	0.012311736288718386
Q9P286	O61267	0.01648195510088093
Q9P286	O61443	0.014038078999715828
Q9P286	O61661	0.014194373401534528
Q9P286	O62618	0.013839158851946576
Q9P286	O97143	0.017050298380221655
Q9P286	P00528	0.01170787155441887
Q9P286	P04412	0.009718670076726343
Q9P286	P05130	0.017476555839727195
Q9P286	P10676	0.02188121625461779
Q9P286	P11346	0.012560386473429953
Q9P286	P12370	0.015345268542199489
Q9P286	P13677	0.017405512929809606
Q9P286	P13678	0.018115942028985508
Q9P286	P16912	0.01619778346121057
Q9P286	P18106	0.013071895424836602
Q9P286	P18431	0.012972435350951977
Q9P286	P23572	0.013213981244671782
Q9P286	P23573	0.013846263142938332
Q9P286	P23647	0.018186984938903097
Q9P286	P32865	0.013050582551861324
Q9P286	P32866	0.013775220233020745
Q9P286	P40417	0.013895993179880647
Q9P286	P48609	0.012475134981528843
Q9P286	P49071	0.013789428815004265
Q9P286	P49657	0.009818130150610968
Q9P286	P52304	0.01562944018186985
Q9P286	P83099	0.01577152600170503
Q9P286	P83100	0.011793123046319976
Q9P286	P83101	0.012617220801364024
Q9P286	P92208	0.014038078999715828
Q9P286	Q00168	0.018897414038079
Q9P286	Q03042	0.013682864450127877
Q9P286	Q03043	0.013761011651037226
Q9P286	Q07407	0.010450412048877524
Q9P286	Q09147	0.011139528275078149
Q9P286	Q0KHQ5	0.02514919011082694
Q9P286	Q23977	0.015345268542199489
Q9P286	Q24210	0.013952827507814718
Q9P286	Q24324	0.017902813299232736
Q9P286	Q7PLI7	0.017121341290139244
Q9P286	Q8INB9	0.01903949985791418
Q9P286	Q8IR79	0.01337737993748224
Q9P286	Q8T0S6	0.026996305768684285
Q9P286	Q9I7F7	0.012801932367149757
Q9P286	Q9NBK5	0.01548735436203467
Q9P286	Q9NIV1	0.009988633134413186
Q9P286	Q9V3D5	0.012588803637396987
Q9P286	Q9V3I5	0.01241474850809889
Q9P286	Q9V3Q6	0.012396987780619494
Q9P286	Q9V9J3	0.010642227905655017
Q9P286	Q9VA38	0.017121341290139244
Q9P286	Q9VBW3	0.013540778630292696
Q9P286	Q9VEZ5	0.011466325660699063
Q9P286	Q9VI13	0.04703040636544473
Q9P286	Q9VKN7	0.014990053992611538
Q9P286	Q9VP22	0.013817845978971299
Q9P286	Q9VPC0	0.014634839443023587
Q9P286	Q9VWQ2	0.01250355214549588
Q9P286	Q9VXE5	0.043385905086672345
Q9P286	Q9VZI2	0.010429099175902247
Q9P286	Q9W354	0.014492753623188406
Q9P287	Q9VFR0	0.021739130434782608
Q9P289	A1Z7T0	0.013576300085251493
Q9P289	A1Z9X0	0.013768115942028987
Q9P289	A8DYP0	0.010688405797101449
Q9P289	O61267	0.012283319124751349
Q9P289	O61443	0.011572890025575445
Q9P289	O61661	0.016268826371128163
Q9P289	O62618	0.01140949133276499
Q9P289	O97143	0.018684285308326228
Q9P289	P00522	0.01381074168797954
Q9P289	P00528	0.01570048309178744
Q9P289	P04412	0.011302926967888604
Q9P289	P05130	0.015132139812446719
Q9P289	P08181	0.008837737993748224
Q9P289	P09208	0.012830349531116796
Q9P289	P10676	0.024936061381074168
Q9P289	P11346	0.013888888888888888
Q9P289	P12370	0.014919011082693947
Q9P289	P13368	0.010755896561523159
Q9P289	P13677	0.014919011082693947
Q9P289	P13678	0.016339869281045753
Q9P289	P16912	0.01612674055129298
Q9P289	P18106	0.014990053992611538
Q9P289	P18475	0.01045751633986928
Q9P289	P23572	0.012915601023017904
Q9P289	P23573	0.014045183290707586
Q9P289	P23647	0.018186984938903097
Q9P289	P32865	0.013270815572605855
Q9P289	P32866	0.010997442455242968
Q9P289	P40417	0.013022165387894288
Q9P289	P48609	0.012752202330207445
Q9P289	P49071	0.014919011082693947
Q9P289	P49762	0.009960215970446148
Q9P289	P52304	0.016766126740551293
Q9P289	P83099	0.015345268542199489
Q9P289	P83100	0.010556976413753909
Q9P289	P92208	0.010727479397556123
Q9P289	Q00168	0.014634839443023587
Q9P289	Q03042	0.015274225632281898
Q9P289	Q03043	0.016695083830633704
Q9P289	Q05652	0.010585393577720944
Q9P289	Q07407	0.01337737993748224
Q9P289	Q09147	0.013725490196078431
Q9P289	Q0KHQ5	0.03168513782324524
Q9P289	Q23977	0.017689684569479967
Q9P289	Q24145	0.010755896561523159
Q9P289	Q24210	0.014023870417732311
Q9P289	Q24324	0.02287581699346405
Q9P289	Q7PLI7	0.016766126740551293
Q9P289	Q8INB9	0.01548735436203467
Q9P289	Q8IR79	0.014990053992611538
Q9P289	Q8T0S6	0.04134697357203751
Q9P289	Q9I7F7	0.0103154305200341
Q9P289	Q9NBK5	0.014379084967320262
Q9P289	Q9NIV1	0.010613810741687978
Q9P289	Q9V3D5	0.012418300653594772
Q9P289	Q9V3I5	0.01278772378516624
Q9P289	Q9V3Q6	0.013462631429383348
Q9P289	Q9V9J3	0.014116226200625177
Q9P289	Q9VA38	0.014847968172776357
Q9P289	Q9VBW3	0.01118925831202046
Q9P289	Q9VEZ5	0.012034668940039784
Q9P289	Q9VI13	0.03246660983233873
Q9P289	Q9VKN7	0.01577152600170503
Q9P289	Q9VP22	0.013860471724921853
Q9P289	Q9VPC0	0.012098607558965616
Q9P289	Q9VT57	0.00966183574879227
Q9P289	Q9VWQ2	0.012091503267973855
Q9P289	Q9VXE5	0.02855924978687127
Q9P289	Q9W354	0.011956521739130435
Q9P2D0	Q9VFP2	0.009605001420858197
Q9P2D0	Q9VR91	0.010526191152789624
Q9P2D1	O16102	0.07274793975561239
Q9P2D1	O76460	0.03225348110258596
Q9P2D1	O97159	0.07324524012503553
Q9P2D1	P25439	0.05633702756464905
Q9P2D1	P34739	0.021454958795112247
Q9P2D1	Q24368	0.05726058539357772
Q9P2D1	Q7KU24	0.07367149758454106
Q9P2D1	Q9GQN5	0.014627735152031827
Q9P2D1	Q9NDJ2	0.02582409775504405
Q9P2D1	Q9VDY1	0.025859619210002842
Q9P2D1	Q9VL72	0.04511224779766979
Q9P2D7	P37276	0.1970730321113953
Q9P2E2	O16844	0.017050298380221655
Q9P2E2	P17210	0.04013924410343848
Q9P2E2	P18105	0.026427962489343565
Q9P2E2	P20480	0.027635691957942597
Q9P2E2	P46863	0.041986359761295826
Q9P2E2	P46867	0.0552003410059676
Q9P2E2	Q960Z0	0.02280477408354646
Q9P2E2	Q9V877	0.018613242398408638
Q9P2E2	Q9VB25	0.042980960500142086
Q9P2E2	Q9W1U4	0.023159988633134412
Q9P2E3	Q6J5K9	0.010862460926399543
Q9P2E3	Q9VYS3	0.01854219948849105
Q9P2E7	P33450	0.025309663507346685
Q9P2E7	Q24292	0.023381405702377577
Q9P2E7	Q24298	0.01448742540494459
Q9P2E7	Q9V5N8	0.025610969025291273
Q9P2E7	Q9VAF5	0.014692561807331618
Q9P2E7	Q9VEU1	0.013867576015913619
Q9P2E7	Q9VGG5	0.017243357487922703
Q9P2E7	Q9VGW1	0.011949417448138678
Q9P2E7	Q9VJB6	0.01948351804489912
Q9P2E7	Q9VW71	0.020469238420005684
Q9P2F6	Q9VDS5	0.011437908496732025
Q9P2F6	Q9VTU3	0.012475134981528843
Q9P2F8	Q9VB98	0.009846547314578007
Q9P2F9	A1Z9R4	0.010642227905655017
Q9P2F9	P07247	0.013025083221694475
Q9P2F9	P07664	0.00967249218527991
Q9P2F9	P07665	0.009779056550156295
Q9P2F9	P08044	0.010100880932082975
Q9P2F9	P08155	0.01732807615799943
Q9P2F9	P08970	0.01643104101543999
Q9P2F9	P13360	0.01424587951122478
Q9P2F9	P15619	0.013368617978592399
Q9P2F9	P20385	0.012640664961636829
Q9P2F9	P23803	0.01119534770429911
Q9P2F9	P25932	0.01012539073600455
Q9P2F9	P28166	0.010116510372264848
Q9P2F9	P39413	0.013286039053302483
Q9P2F9	P39768	0.009659467651795017
Q9P2F9	P51521	0.009533958510940608
Q9P2F9	Q24266	0.0101768968456948
Q9P2F9	Q7K0S9	0.00959967320261438
Q9P2F9	Q8I7Z8	0.010073292602064984
Q9P2F9	Q8T053	0.009970872406933787
Q9P2F9	Q9U405	0.010054347826086957
Q9P2F9	Q9VDZ3	0.011368286445012787
Q9P2F9	Q9VH70	0.013483233873259448
Q9P2F9	Q9VHM6	0.011496163682864451
Q9P2F9	Q9VI93	0.01299706355972341
Q9P2F9	Q9VJN5	0.010491261722080135
Q9P2F9	Q9VQ56	0.01375074989738246
Q9P2F9	Q9VQS7	0.013527584947022287
Q9P2F9	Q9VQU9	0.01362176754759875
Q9P2F9	Q9VR05	0.017734746072341986
Q9P2F9	Q9VZN4	0.010123614663256607
Q9P2G1	O76924	0.029624893435635125
Q9P2G1	Q94981	0.027635691957942597
Q9P2G3	Q04652	0.019728616084114806
Q9P2G3	Q9VUU5	0.020105143506678032
Q9P2G9	Q04652	0.04965899403239557
Q9P2G9	Q9VUU5	0.0365799943165672
Q9P2I0	Q9V3D6	0.11871270247229326
Q9P2I0	Q9VE51	0.020886615515771527
Q9P2J2	O97394	0.012224116699820023
Q9P2J2	P15364	0.01061381074168798
Q9P2J2	P16621	0.012695368002273373
Q9P2J2	P20241	0.012839821919105805
Q9P2J2	P34082	0.01251065643648764
Q9P2J2	Q24372	0.010070332480818414
Q9P2J2	Q6AWJ9	0.009633418584825235
Q9P2J2	Q9VN14	0.014705882352941176
Q9P2J2	Q9VS29	0.013311073221559154
Q9P2J2	Q9VZZ4	0.010066780335322536
Q9P2J3	Q04652	0.02186582362413565
Q9P2J3	Q9VUU5	0.02142890972814247
Q9P2J8	A1Z9R4	0.010938929640975674
Q9P2J8	P07247	0.016407867494824015
Q9P2J8	P07664	0.011235436203466892
Q9P2J8	P07665	0.011422811878374534
Q9P2J8	P08044	0.012979647282716337
Q9P2J8	P08155	0.02493712702472293
Q9P2J8	P08970	0.021708937198067636
Q9P2J8	P13360	0.018651921316030447
Q9P2J8	P15619	0.019352088661551577
Q9P2J8	P19538	0.010680235862460922
Q9P2J8	P20385	0.017206331594871536
Q9P2J8	P23803	0.013077815667329736
Q9P2J8	P25932	0.013583586537550728
Q9P2J8	P28166	0.010621268709503993
Q9P2J8	P39413	0.016251813463753165
Q9P2J8	P39768	0.011573778061949418
Q9P2J8	P39770	0.009666233643215736
Q9P2J8	P51521	0.009551719238420008
Q9P2J8	Q24266	0.009462126235357268
Q9P2J8	Q7K0S9	0.011232594487070192
Q9P2J8	Q8I7Z8	0.010859585380045734
Q9P2J8	Q8ST83	0.01104006820119352
Q9P2J8	Q8T053	0.01053566354077863
Q9P2J8	Q9U405	0.014743771904897226
Q9P2J8	Q9VDZ3	0.015922492185279913
Q9P2J8	Q9VH70	0.017005008525149194
Q9P2J8	Q9VHJ6	0.009139670360897982
Q9P2J8	Q9VHM6	0.014500442973438303
Q9P2J8	Q9VI93	0.017237772725837517
Q9P2J8	Q9VJN5	0.015027190059159366
Q9P2J8	Q9VQ56	0.019544278428381277
Q9P2J8	Q9VQS7	0.015953788456648875
Q9P2J8	Q9VQU9	0.0159496941415773
Q9P2J8	Q9VR05	0.02205406411878003
Q9P2J8	Q9VZN4	0.009750639386189261
Q9P2K3	Q59E36	0.02144075021312873
Q9P2K6	Q04652	0.01060315430520034
Q9P2K6	Q9VUU5	0.010421994884910486
Q9P2K8	O61267	0.01040068201193521
Q9P2K8	O61443	0.009747087240693378
Q9P2K8	O61661	0.01075589656152316
Q9P2K8	O62618	0.009406081273088946
Q9P2K8	P05130	0.009960215970446148
Q9P2K8	P11346	0.010699062233589088
Q9P2K8	P13677	0.00979681727763569
Q9P2K8	P16912	0.00966183574879227
Q9P2K8	P23647	0.010287013356067066
Q9P2K8	P32866	0.009363455527138392
Q9P2K8	P40417	0.009903381642512078
Q9P2K8	P52304	0.010287013356067066
Q9P2K8	P83099	0.010429099175902247
Q9P2K8	Q00168	0.00938476840011367
Q9P2K8	Q0KHQ5	0.010343847684001137
Q9P2K8	Q7PLI7	0.009363455527138392
Q9P2K8	Q8INB9	0.010727479397556123
Q9P2K8	Q8T0S6	0.011139528275078149
Q9P2K8	Q9NIV1	0.014023870417732308
Q9P2K8	Q9VI13	0.010752344416027279
Q9P2K8	Q9VXE5	0.011310031258880363
Q9P2K8	Q9W354	0.010478829212844558
Q9P2K9	Q9VNJ5	0.010812730889457231
Q9P2M4	Q9VGL8	0.013128729752770674
Q9P2M4	Q9VYY9	0.017192384200056834
Q9P2M7	Q99323	0.018684285308326228
Q9P2N2	Q8T0G4	0.015274225632281898
Q9P2N5	Q9VIV2	0.016003599507435826
Q9P2N7	Q04652	0.026787913232926022
Q9P2N7	Q9VUU5	0.024574926588993087
Q9P2P5	P51592	0.01584256891162262
Q9P2P5	Q9V853	0.05200341005967604
Q9P2P5	Q9VL06	0.013029269678886048
Q9P2P5	Q9VR91	0.013981244671781757
Q9P2P5	Q9VVI3	0.059178743961352656
Q9P2P5	Q9Y0H4	0.05314009661835749
Q9P2P6	O16844	0.010450412048877521
Q9P2P6	P17210	0.027564649048025008
Q9P2P6	P18105	0.017760727479397557
Q9P2P6	P20480	0.0247229326513214
Q9P2P6	P46863	0.029269678886047173
Q9P2P6	P46867	0.032324524012503554
Q9P2P6	Q960Z0	0.01903949985791418
Q9P2P6	Q9V877	0.01605569764137539
Q9P2P6	Q9VB25	0.0763711281614095
Q9P2P6	Q9W1U4	0.01918158567774936
Q9P2Q2	P46150	0.01847115657857346
Q9P2Q2	Q24564	0.01648195510088093
Q9P2Q2	Q9V8R9	0.014847968172776357
Q9P2R3	P07207	0.010862460926399543
Q9P2R3	Q7Z020	0.011648669129487544
Q9P2R3	Q960X8	0.01170787155441887
Q9P2R3	Q9VBP3	0.014966965046888322
Q9P2R3	Q9VCA8	0.01045159609737615
Q9P2R3	Q9VUX2	0.009896277351520317
Q9P2S2	M9PE65	0.010374632944965425
Q9P2S2	Q00174	0.010502510182817087
Q9P2S2	Q94887	0.01731315714691674
Q9P2S2	Q9V5N8	0.013856919579425973
Q9P2S2	Q9VJB6	0.012478687127024723
Q9P2S2	Q9VW71	0.010503694231315714
Q9P2T1	Q07152	0.016339869281045753
Q9P2W3	Q9NFZ3	0.008539357772094346
Q9P2W7	Q9VTG7	0.02500710429099176
Q9UBB6	Q9VI25	0.041631145211707875
Q9UBB9	Q9Y103	0.07082978118783745
Q9UBC0	P10180	0.010134271099744244
Q9UBC0	Q9NJB5	0.020815572605853934
Q9UBC5	P05661	0.05441886899687411
Q9UBC5	P10676	0.029198635976129584
Q9UBC5	Q01989	0.059178743961352656
Q9UBC5	Q23978	0.09761295822676896
Q9UBC5	Q23979	0.113384484228474
Q9UBC5	Q99323	0.06059960215970446
Q9UBC5	Q9V3Z6	0.07360045467462348
Q9UBD0	P22813	0.00987496447854504
Q9UBE0	Q9VTE9	0.012588803637396987
Q9UBE8	O61267	0.016837169650468883
Q9UBE8	O61443	0.035521454958795114
Q9UBE8	O61661	0.0103154305200341
Q9UBE8	O62618	0.03509519749928957
Q9UBE8	O97143	0.013050582551861324
Q9UBE8	P00522	0.011004546746234726
Q9UBE8	P00528	0.010230179028132993
Q9UBE8	P08181	0.015203182722364308
Q9UBE8	P12370	0.010699062233589088
Q9UBE8	P16912	0.010095197499289572
Q9UBE8	P18431	0.02159704461494743
Q9UBE8	P23572	0.024580846831486217
Q9UBE8	P23573	0.023586246092639953
Q9UBE8	P23647	0.015132139812446719
Q9UBE8	P32865	0.010535663540778631
Q9UBE8	P40417	0.03594771241830065
Q9UBE8	P48609	0.020105143506678035
Q9UBE8	P49657	0.01155157715260017
Q9UBE8	P49762	0.012723785166240412
Q9UBE8	P52304	0.012617220801364026
Q9UBE8	P83099	0.009825234441602729
Q9UBE8	P83100	0.02820403523728332
Q9UBE8	P83101	0.022946859903381644
Q9UBE8	P92208	0.029553850525717535
Q9UBE8	Q00168	0.011302926967888606
Q9UBE8	Q03042	0.010400682011935208
Q9UBE8	Q03043	0.010421994884910486
Q9UBE8	Q07407	0.00966183574879227
Q9UBE8	Q09147	0.010230179028132993
Q9UBE8	Q0KHQ5	0.013242398408638816
Q9UBE8	Q24324	0.010230179028132993
Q9UBE8	Q7PLI7	0.010556976413753909
Q9UBE8	Q8INB9	0.010478829212844558
Q9UBE8	Q9NIV1	0.0103154305200341
Q9UBE8	Q9V3D5	0.014194373401534528
Q9UBE8	Q9V9J3	0.01009519749928957
Q9UBE8	Q9VEZ5	0.011359761295822677
Q9UBE8	Q9VI13	0.013405797101449275
Q9UBE8	Q9VKN7	0.009029553850525717
Q9UBE8	Q9VP22	0.02166808752486502
Q9UBE8	Q9VPC0	0.020744529695936344
Q9UBE8	Q9VT57	0.02152600170502984
Q9UBE8	Q9VWQ2	0.01184995737425405
Q9UBE8	Q9VXE5	0.01548735436203467
Q9UBE8	Q9W354	0.02863029269678886
Q9UBF2	Q8I0G5	0.14847968172776357
Q9UBF6	Q9NHX0	0.013846263142938332
Q9UBF6	Q9W5E1	0.014087809036658142
Q9UBF9	A8DYP0	0.01070735057307947
Q9UBF9	O97394	0.00980392156862745
Q9UBF9	P16621	0.009789712986643934
Q9UBF9	P20241	0.009754191531685136
Q9UBF9	P34082	0.009462915601023017
Q9UBF9	Q9I7U4	0.011927297269368881
Q9UBF9	Q9VZZ4	0.011054276783177039
Q9UBG7	P28159	0.07104290991759023
Q9UBK7	O18334	0.011821540210287014
Q9UBK7	P08646	0.009271099744245524
Q9UBK7	P25228	0.01045751633986928
Q9UBK7	P40792	0.009789712986643934
Q9UBK7	P48554	0.009747087240693378
Q9UBK7	P48555	0.00886615515771526
Q9UBK7	Q9VP48	0.014350667803353225
Q9UBK7	Q9VUN3	0.012418300653594772
Q9UBK7	Q9VZ23	0.012972435350951975
Q9UBK8	Q27571	0.026712134129013923
Q9UBK8	Q27597	0.020588235294117647
Q9UBL3	Q94545	0.06940892298948564
Q9UBN4	P19334	0.08681443591929526
Q9UBN4	P48994	0.09242682580278488
Q9UBN4	Q9VJJ7	0.1140949133276499
Q9UBN7	Q94517	0.014521170787155441
Q9UBP0	F3YDF1	0.01911054276783177
Q9UBP0	O18413	0.020531400966183576
Q9UBP0	P46461	0.013462631429383348
Q9UBP0	P48601	0.021028701335606706
Q9UBP0	P54351	0.012944018186984938
Q9UBP0	Q7KN62	0.020851094060812734
Q9UBP0	Q8I0P1	0.06813015061096903
Q9UBP5	P14003	0.01083404376243251
Q9UBP5	Q26263	0.014919011082693947
Q9UBP5	Q7KM13	0.02550440466041489
Q9UBP6	O77263	0.0443307757885763
Q9UBP9	P16554	0.009825234441602729
Q9UBP9	Q7JUY7	0.021312872975277068
Q9UBP9	Q8SXX4	0.009214265416311452
Q9UBQ5	Q9W2D9	0.030406365444728616
Q9UBQ6	Q9V730	0.013242398408638818
Q9UBQ6	Q9XZ08	0.017121341290139244
Q9UBQ6	Q9Y169	0.01967888604717249
Q9UBQ7	O46036	0.012119920431940892
Q9UBR2	Q95029	0.014350667803353225
Q9UBR2	Q9VN93	0.012091503267973855
Q9UBR4	P29673	0.01655299801079852
Q9UBR4	Q8IR79	0.011658141517476555
Q9UBR4	Q8IRC7	0.022733731173628872
Q9UBS0	A1Z7T0	0.03608979823813584
Q9UBS0	A1Z9X0	0.03743961352657005
Q9UBS0	A8DYP0	0.012365018471156577
Q9UBS0	O61267	0.01896845694799659
Q9UBS0	O61443	0.0123614663256607
Q9UBS0	O61661	0.014705882352941176
Q9UBS0	O62618	0.012311736288718386
Q9UBS0	O97143	0.022662688263711282
Q9UBS0	P00522	0.01184995737425405
Q9UBS0	P00528	0.011167945439045182
Q9UBS0	P05130	0.037794828076158
Q9UBS0	P08181	0.010500142085819836
Q9UBS0	P10676	0.010258596192100027
Q9UBS0	P12370	0.033816425120772944
Q9UBS0	P13368	0.010230179028132993
Q9UBS0	P13677	0.03566354077863029
Q9UBS0	P13678	0.04049445865302643
Q9UBS0	P16912	0.036373969877806195
Q9UBS0	P18106	0.01045751633986928
Q9UBS0	P18431	0.01198493890309747
Q9UBS0	P23572	0.013682864450127879
Q9UBS0	P23573	0.01548735436203467
Q9UBS0	P23647	0.01847115657857346
Q9UBS0	P32865	0.027777777777777776
Q9UBS0	P32866	0.026356919579425972
Q9UBS0	P40417	0.013185564080704747
Q9UBS0	P48609	0.01132423984086388
Q9UBS0	P49071	0.017050298380221655
Q9UBS0	P49657	0.011956521739130435
Q9UBS0	P52304	0.02166808752486502
Q9UBS0	P83099	0.03346121057118499
Q9UBS0	P83100	0.012588803637396987
Q9UBS0	P83101	0.012475134981528845
Q9UBS0	P92208	0.011523159988633134
Q9UBS0	Q00168	0.019963057686842853
Q9UBS0	Q03042	0.03168513782324524
Q9UBS0	Q03043	0.03168513782324524
Q9UBS0	Q0KHQ5	0.011004546746234724
Q9UBS0	Q23977	0.010507246376811592
Q9UBS0	Q24145	0.009747087240693378
Q9UBS0	Q24210	0.016908212560386472
Q9UBS0	Q24324	0.013711281614094913
Q9UBS0	Q7PLI7	0.020602443876101165
Q9UBS0	Q8INB9	0.042483660130718956
Q9UBS0	Q8T0S6	0.014066496163682864
Q9UBS0	Q9NBK5	0.0290565501562944
Q9UBS0	Q9V3D5	0.011160841148053423
Q9UBS0	Q9V3I5	0.02725916453537937
Q9UBS0	Q9VA38	0.028914464336459222
Q9UBS0	Q9VBW3	0.010997442455242968
Q9UBS0	Q9VEZ5	0.011246092639954533
Q9UBS0	Q9VI13	0.01584256891162262
Q9UBS0	Q9VKN7	0.020105143506678035
Q9UBS0	Q9VP22	0.010947712418300653
Q9UBS0	Q9VPC0	0.010017050298380221
Q9UBS0	Q9VWQ2	0.02223643080420574
Q9UBS0	Q9VXE5	0.017618641659562374
Q9UBS0	Q9W354	0.013761011651037226
Q9UBS3	Q03751	0.00973998294970162
Q9UBS3	Q24133	0.012972435350951977
Q9UBS3	Q9VPQ2	0.011274509803921568
Q9UBS4	Q03751	0.012063086104006821
Q9UBS4	Q24133	0.020247229326513214
Q9UBS4	Q9VPQ2	0.061025859619210004
Q9UBS8	O76924	0.013924410343847685
Q9UBS8	Q94981	0.012418300653594772
Q9UBT2	Q9V6U8	0.020744529695936344
Q9UBT2	Q9VLJ8	0.011935208866155157
Q9UBT6	Q9VHV1	0.014094913327649899
Q9UBT6	Q9VNX1	0.0159846547314578
Q9UBT7	P35220	0.024012503552145497
Q9UBU8	Q9Y0I1	0.037368570616652455
Q9UBU9	Q9U1H9	0.04049445865302643
Q9UBU9	Q9VV73	0.013839158851946576
Q9UBV4	P09615	0.019138959931798805
Q9UBV4	P28466	0.018353935777209434
Q9UBV4	P40589	0.027706734867860187
Q9UBV4	Q9VFX1	0.012745098039215686
Q9UBV8	Q9VT65	0.011437908496732025
Q9UBW8	Q9V4S8	0.028061949417448138
Q9UBX0	O18381	0.009818130150610968
Q9UBX0	O18400	0.009249786871270246
Q9UBX0	O77215	0.009192952543336174
Q9UBX0	P06601	0.010095197499289572
Q9UBX0	P09082	0.009768400113668656
Q9UBX0	P09083	0.009633418584825236
Q9UBX0	P22810	0.009910485933503837
Q9UBX0	P54366	0.010123614663256607
Q9UBX0	Q06453	0.009605001420858197
Q9UBX0	Q9W2Q1	0.009768400113668656
Q9UBX1	Q95029	0.027351520318272236
Q9UBX1	Q9VN93	0.03836317135549872
Q9UBX2	P06601	0.009644075021312874
Q9UBX2	P09083	0.009338590508667234
Q9UBX2	Q06453	0.009235578289286728
Q9UBX2	Q9W2Q1	0.010041915316851377
Q9UBX3	Q9VM51	0.009690252912759306
Q9UBX3	Q9VQG4	0.012588803637396987
Q9UBX3	Q9VWG0	0.009306621199204319
Q9UBX5	P07207	0.010166240409207161
Q9UBY9	P82147	0.008482523444160273
Q9UBZ4	P27864	0.015203182722364308
Q9UBZ9	Q9VHV1	0.011167945439045182
Q9UBZ9	Q9W0P2	0.038114521170787154
Q9UC06	A1Z9R4	0.010375915664172274
Q9UC06	P07247	0.0163416453537937
Q9UC06	P07664	0.01227443876101165
Q9UC06	P07665	0.011653878942881503
Q9UC06	P08044	0.012476911054276783
Q9UC06	P08155	0.023917779672255376
Q9UC06	P08970	0.018186984938903097
Q9UC06	P13360	0.01948351804489912
Q9UC06	P15619	0.016968937333387463
Q9UC06	P19538	0.010667684948375486
Q9UC06	P20385	0.017094700198920145
Q9UC06	P23803	0.012913627608853524
Q9UC06	P25932	0.011904592754976387
Q9UC06	P28166	0.011012756149158536
Q9UC06	P39413	0.017281187837453825
Q9UC06	P39768	0.012522496921473902
Q9UC06	P39770	0.0100383631713555
Q9UC06	P51521	0.009742351046698875
Q9UC06	Q24266	0.00995421679138644
